Date,Department,Category,Store,State,Count
2015-07-02,FOODS_3,FOODS,WI_3,WI,2163
2015-07-03,FOODS_3,FOODS,WI_3,WI,1374
2015-07-04,FOODS_3,FOODS,WI_3,WI,1386
2015-07-05,FOODS_3,FOODS,WI_3,WI,1155
2015-07-06,FOODS_3,FOODS,WI_3,WI,1341
2015-07-07,FOODS_3,FOODS,WI_3,WI,2109
2015-07-08,FOODS_3,FOODS,WI_3,WI,3301
2015-07-09,FOODS_3,FOODS,WI_3,WI,3052
2015-07-10,FOODS_3,FOODS,WI_3,WI,1679
2015-07-11,FOODS_3,FOODS,WI_3,WI,2135
2015-07-12,FOODS_3,FOODS,WI_3,WI,1981
2015-07-13,FOODS_3,FOODS,WI_3,WI,2396
2015-07-14,FOODS_3,FOODS,WI_3,WI,1503
2015-07-15,FOODS_3,FOODS,WI_3,WI,2368
2015-07-16,FOODS_3,FOODS,WI_3,WI,3291
2015-07-17,FOODS_3,FOODS,WI_3,WI,2406
2015-07-18,FOODS_3,FOODS,WI_3,WI,2286
2015-07-19,FOODS_3,FOODS,WI_3,WI,2281
2015-07-20,FOODS_3,FOODS,WI_3,WI,2144
2015-07-21,FOODS_3,FOODS,WI_3,WI,1829
2015-07-22,FOODS_3,FOODS,WI_3,WI,2446
2015-07-23,FOODS_3,FOODS,WI_3,WI,1445
2015-07-24,FOODS_3,FOODS,WI_3,WI,2548
2015-07-25,FOODS_3,FOODS,WI_3,WI,2685
2015-07-26,FOODS_3,FOODS,WI_3,WI,1769
2015-07-27,FOODS_3,FOODS,WI_3,WI,1496
2015-07-28,FOODS_3,FOODS,WI_3,WI,1707
2015-07-29,FOODS_3,FOODS,WI_3,WI,1689
2015-07-30,FOODS_3,FOODS,WI_3,WI,1519
2015-07-31,FOODS_3,FOODS,WI_3,WI,2232
2015-08-01,FOODS_3,FOODS,WI_3,WI,2347
2015-08-02,FOODS_3,FOODS,WI_3,WI,1769
2015-08-03,FOODS_3,FOODS,WI_3,WI,1726
2015-08-04,FOODS_3,FOODS,WI_3,WI,1436
2015-08-05,FOODS_3,FOODS,WI_3,WI,1368
2015-08-06,FOODS_3,FOODS,WI_3,WI,1765
2015-08-07,FOODS_3,FOODS,WI_3,WI,2066
2015-08-08,FOODS_3,FOODS,WI_3,WI,3247
2015-08-09,FOODS_3,FOODS,WI_3,WI,2991
2015-08-10,FOODS_3,FOODS,WI_3,WI,2275
2015-08-11,FOODS_3,FOODS,WI_3,WI,1768
2015-08-12,FOODS_3,FOODS,WI_3,WI,2257
2015-08-13,FOODS_3,FOODS,WI_3,WI,1890
2015-08-14,FOODS_3,FOODS,WI_3,WI,2119
2015-08-15,FOODS_3,FOODS,WI_3,WI,2227
2015-08-16,FOODS_3,FOODS,WI_3,WI,2979
2015-08-17,FOODS_3,FOODS,WI_3,WI,2501
2015-08-18,FOODS_3,FOODS,WI_3,WI,2032
2015-08-19,FOODS_3,FOODS,WI_3,WI,2291
2015-08-20,FOODS_3,FOODS,WI_3,WI,1748
2015-08-21,FOODS_3,FOODS,WI_3,WI,2356
2015-08-22,FOODS_3,FOODS,WI_3,WI,2237
2015-08-23,FOODS_3,FOODS,WI_3,WI,2592
2015-08-24,FOODS_3,FOODS,WI_3,WI,2281
2015-08-25,FOODS_3,FOODS,WI_3,WI,2007
2015-08-26,FOODS_3,FOODS,WI_3,WI,1563
2015-08-27,FOODS_3,FOODS,WI_3,WI,1823
2015-08-28,FOODS_3,FOODS,WI_3,WI,1631
2015-08-29,FOODS_3,FOODS,WI_3,WI,1471
2015-08-30,FOODS_3,FOODS,WI_3,WI,1655
2015-08-31,FOODS_3,FOODS,WI_3,WI,2092
2015-09-01,FOODS_3,FOODS,WI_3,WI,2022
2015-09-02,FOODS_3,FOODS,WI_3,WI,1738
2015-09-03,FOODS_3,FOODS,WI_3,WI,1527
2015-09-04,FOODS_3,FOODS,WI_3,WI,1490
2015-09-05,FOODS_3,FOODS,WI_3,WI,1967
2015-09-06,FOODS_3,FOODS,WI_3,WI,1585
2015-09-07,FOODS_3,FOODS,WI_3,WI,2094
2015-09-08,FOODS_3,FOODS,WI_3,WI,2473
2015-09-09,FOODS_3,FOODS,WI_3,WI,2132
2015-09-10,FOODS_3,FOODS,WI_3,WI,1954
2015-09-11,FOODS_3,FOODS,WI_3,WI,2625
2015-09-12,FOODS_3,FOODS,WI_3,WI,2322
2015-09-13,FOODS_3,FOODS,WI_3,WI,1835
2015-09-14,FOODS_3,FOODS,WI_3,WI,2315
2015-09-15,FOODS_3,FOODS,WI_3,WI,2848
2015-09-16,FOODS_3,FOODS,WI_3,WI,3786
2015-09-17,FOODS_3,FOODS,WI_3,WI,1386
2015-09-18,FOODS_3,FOODS,WI_3,WI,2523
2015-09-19,FOODS_3,FOODS,WI_3,WI,2002
2015-09-20,FOODS_3,FOODS,WI_3,WI,1796
2015-09-21,FOODS_3,FOODS,WI_3,WI,1550
2015-09-22,FOODS_3,FOODS,WI_3,WI,1819
2015-09-23,FOODS_3,FOODS,WI_3,WI,2108
2015-09-24,FOODS_3,FOODS,WI_3,WI,2309
2015-09-25,FOODS_3,FOODS,WI_3,WI,1928
2015-09-26,FOODS_3,FOODS,WI_3,WI,1703
2015-09-27,FOODS_3,FOODS,WI_3,WI,1472
2015-09-28,FOODS_3,FOODS,WI_3,WI,1065
2015-09-29,FOODS_3,FOODS,WI_3,WI,1215
2015-09-30,FOODS_3,FOODS,WI_3,WI,1296
2015-10-01,FOODS_3,FOODS,WI_3,WI,1502
2015-10-02,FOODS_3,FOODS,WI_3,WI,1739
2015-10-03,FOODS_3,FOODS,WI_3,WI,1648
2015-10-04,FOODS_3,FOODS,WI_3,WI,1175
2015-10-05,FOODS_3,FOODS,WI_3,WI,964
2015-10-06,FOODS_3,FOODS,WI_3,WI,1168
2015-10-07,FOODS_3,FOODS,WI_3,WI,1268
2015-10-08,FOODS_3,FOODS,WI_3,WI,1318
2015-10-09,FOODS_3,FOODS,WI_3,WI,1330
2015-10-10,FOODS_3,FOODS,WI_3,WI,1708
2015-10-11,FOODS_3,FOODS,WI_3,WI,1605
2015-10-12,FOODS_3,FOODS,WI_3,WI,1191
2015-10-13,FOODS_3,FOODS,WI_3,WI,1358
2015-10-14,FOODS_3,FOODS,WI_3,WI,1281
2015-10-15,FOODS_3,FOODS,WI_3,WI,1780
2015-10-16,FOODS_3,FOODS,WI_3,WI,1932
2015-10-17,FOODS_3,FOODS,WI_3,WI,2007
2015-10-18,FOODS_3,FOODS,WI_3,WI,2125
2015-10-19,FOODS_3,FOODS,WI_3,WI,1828
2015-10-20,FOODS_3,FOODS,WI_3,WI,1240
2015-10-21,FOODS_3,FOODS,WI_3,WI,1577
2015-10-22,FOODS_3,FOODS,WI_3,WI,1753
2015-10-23,FOODS_3,FOODS,WI_3,WI,1579
2015-10-24,FOODS_3,FOODS,WI_3,WI,1717
2015-10-25,FOODS_3,FOODS,WI_3,WI,2456
2015-10-26,FOODS_3,FOODS,WI_3,WI,1880
2015-10-27,FOODS_3,FOODS,WI_3,WI,1482
2015-10-28,FOODS_3,FOODS,WI_3,WI,1717
2015-10-29,FOODS_3,FOODS,WI_3,WI,1956
2015-10-30,FOODS_3,FOODS,WI_3,WI,1510
2015-10-31,FOODS_3,FOODS,WI_3,WI,1371
2015-11-01,FOODS_3,FOODS,WI_3,WI,1529
2015-11-02,FOODS_3,FOODS,WI_3,WI,1629
2015-11-03,FOODS_3,FOODS,WI_3,WI,1755
2015-11-04,FOODS_3,FOODS,WI_3,WI,1546
2015-11-05,FOODS_3,FOODS,WI_3,WI,1332
2015-11-06,FOODS_3,FOODS,WI_3,WI,1038
2015-11-07,FOODS_3,FOODS,WI_3,WI,1287
2015-11-08,FOODS_3,FOODS,WI_3,WI,1395
2015-11-09,FOODS_3,FOODS,WI_3,WI,1730
2015-11-10,FOODS_3,FOODS,WI_3,WI,1431
2015-11-11,FOODS_3,FOODS,WI_3,WI,1843
2015-11-12,FOODS_3,FOODS,WI_3,WI,1319
2015-11-13,FOODS_3,FOODS,WI_3,WI,1061
2015-11-14,FOODS_3,FOODS,WI_3,WI,1196
2015-11-15,FOODS_3,FOODS,WI_3,WI,1315
2015-11-16,FOODS_3,FOODS,WI_3,WI,1649
2015-11-17,FOODS_3,FOODS,WI_3,WI,1760
2015-11-18,FOODS_3,FOODS,WI_3,WI,2294
2015-11-19,FOODS_3,FOODS,WI_3,WI,2029
2015-11-20,FOODS_3,FOODS,WI_3,WI,1697
2015-11-21,FOODS_3,FOODS,WI_3,WI,1739
2015-11-22,FOODS_3,FOODS,WI_3,WI,1236
2015-11-23,FOODS_3,FOODS,WI_3,WI,1691
2015-11-24,FOODS_3,FOODS,WI_3,WI,1542
2015-11-25,FOODS_3,FOODS,WI_3,WI,1931
2015-11-26,FOODS_3,FOODS,WI_3,WI,2506
2015-11-27,FOODS_3,FOODS,WI_3,WI,1581
2015-11-28,FOODS_3,FOODS,WI_3,WI,1844
2015-11-29,FOODS_3,FOODS,WI_3,WI,1549
2015-11-30,FOODS_3,FOODS,WI_3,WI,1509
2015-12-01,FOODS_3,FOODS,WI_3,WI,2003
2015-12-02,FOODS_3,FOODS,WI_3,WI,2492
2015-12-03,FOODS_3,FOODS,WI_3,WI,1145
2015-12-04,FOODS_3,FOODS,WI_3,WI,2024
2015-12-05,FOODS_3,FOODS,WI_3,WI,1464
2015-12-06,FOODS_3,FOODS,WI_3,WI,1353
2015-12-07,FOODS_3,FOODS,WI_3,WI,1363
2015-12-08,FOODS_3,FOODS,WI_3,WI,1450
2015-12-09,FOODS_3,FOODS,WI_3,WI,1546
2015-12-10,FOODS_3,FOODS,WI_3,WI,1712
2015-12-11,FOODS_3,FOODS,WI_3,WI,2021
2015-12-12,FOODS_3,FOODS,WI_3,WI,1471
2015-12-13,FOODS_3,FOODS,WI_3,WI,1403
2015-12-14,FOODS_3,FOODS,WI_3,WI,1041
2015-12-15,FOODS_3,FOODS,WI_3,WI,1227
2015-12-16,FOODS_3,FOODS,WI_3,WI,1295
2015-12-17,FOODS_3,FOODS,WI_3,WI,1496
2015-12-18,FOODS_3,FOODS,WI_3,WI,1880
2015-12-19,FOODS_3,FOODS,WI_3,WI,1987
2015-12-20,FOODS_3,FOODS,WI_3,WI,1380
2015-12-21,FOODS_3,FOODS,WI_3,WI,1936
2015-12-22,FOODS_3,FOODS,WI_3,WI,2458
2015-12-23,FOODS_3,FOODS,WI_3,WI,1944
2015-12-24,FOODS_3,FOODS,WI_3,WI,2073
2015-12-25,FOODS_3,FOODS,WI_3,WI,952
2015-12-26,FOODS_3,FOODS,WI_3,WI,2262
2015-12-27,FOODS_3,FOODS,WI_3,WI,2313
2015-12-28,FOODS_3,FOODS,WI_3,WI,2151
2015-12-29,FOODS_3,FOODS,WI_3,WI,1857
2015-12-30,FOODS_3,FOODS,WI_3,WI,1730
2015-12-31,FOODS_3,FOODS,WI_3,WI,1972
2016-01-01,FOODS_3,FOODS,WI_3,WI,2284
2016-01-02,FOODS_3,FOODS,WI_3,WI,2374
2016-01-03,FOODS_3,FOODS,WI_3,WI,2786
2016-01-04,FOODS_3,FOODS,WI_3,WI,2000
2016-01-05,FOODS_3,FOODS,WI_3,WI,3179
2016-01-06,FOODS_3,FOODS,WI_3,WI,1036
2016-01-07,FOODS_3,FOODS,WI_3,WI,1880
2016-01-08,FOODS_3,FOODS,WI_3,WI,1837
2016-01-09,FOODS_3,FOODS,WI_3,WI,2001
2016-01-10,FOODS_3,FOODS,WI_3,WI,2037
2016-01-11,FOODS_3,FOODS,WI_3,WI,1932
2016-01-12,FOODS_3,FOODS,WI_3,WI,1751
2016-01-13,FOODS_3,FOODS,WI_3,WI,1400
2016-01-14,FOODS_3,FOODS,WI_3,WI,1304
2016-01-15,FOODS_3,FOODS,WI_3,WI,1219
2016-01-16,FOODS_3,FOODS,WI_3,WI,1388
2016-01-17,FOODS_3,FOODS,WI_3,WI,1489
2016-01-18,FOODS_3,FOODS,WI_3,WI,1688
2016-01-19,FOODS_3,FOODS,WI_3,WI,1640
2016-01-20,FOODS_3,FOODS,WI_3,WI,1582
2016-01-21,FOODS_3,FOODS,WI_3,WI,1139
2016-01-22,FOODS_3,FOODS,WI_3,WI,1156
2016-01-23,FOODS_3,FOODS,WI_3,WI,1106
2016-01-24,FOODS_3,FOODS,WI_3,WI,1481
2016-01-25,FOODS_3,FOODS,WI_3,WI,2374
2016-01-26,FOODS_3,FOODS,WI_3,WI,2344
2016-01-27,FOODS_3,FOODS,WI_3,WI,1989
2016-01-28,FOODS_3,FOODS,WI_3,WI,1722
2016-01-29,FOODS_3,FOODS,WI_3,WI,1921
2016-01-30,FOODS_3,FOODS,WI_3,WI,1987
2016-01-31,FOODS_3,FOODS,WI_3,WI,1584
2016-02-01,FOODS_3,FOODS,WI_3,WI,1733
2016-02-02,FOODS_3,FOODS,WI_3,WI,2113
2016-02-03,FOODS_3,FOODS,WI_3,WI,1933
2016-02-04,FOODS_3,FOODS,WI_3,WI,2389
2016-02-05,FOODS_3,FOODS,WI_3,WI,2142
2016-02-06,FOODS_3,FOODS,WI_3,WI,1604
2016-02-07,FOODS_3,FOODS,WI_3,WI,1792
2016-02-08,FOODS_3,FOODS,WI_3,WI,1593
2016-02-09,FOODS_3,FOODS,WI_3,WI,2171
2016-02-10,FOODS_3,FOODS,WI_3,WI,1992
2016-02-11,FOODS_3,FOODS,WI_3,WI,2070
2016-02-12,FOODS_3,FOODS,WI_3,WI,2275
2016-02-13,FOODS_3,FOODS,WI_3,WI,1546
2016-02-14,FOODS_3,FOODS,WI_3,WI,1515
2016-02-15,FOODS_3,FOODS,WI_3,WI,1558
2016-02-16,FOODS_3,FOODS,WI_3,WI,1401
2016-02-17,FOODS_3,FOODS,WI_3,WI,1482
2016-02-18,FOODS_3,FOODS,WI_3,WI,2009
2016-02-19,FOODS_3,FOODS,WI_3,WI,1737
2016-02-20,FOODS_3,FOODS,WI_3,WI,2265
2016-02-21,FOODS_3,FOODS,WI_3,WI,1878
2016-02-22,FOODS_3,FOODS,WI_3,WI,1989
2016-02-23,FOODS_3,FOODS,WI_3,WI,1704
2016-02-24,FOODS_3,FOODS,WI_3,WI,1710
2016-02-25,FOODS_3,FOODS,WI_3,WI,2510
2016-02-26,FOODS_3,FOODS,WI_3,WI,2510
2016-02-27,FOODS_3,FOODS,WI_3,WI,2109
2016-02-28,FOODS_3,FOODS,WI_3,WI,2683
2016-02-29,FOODS_3,FOODS,WI_3,WI,2452
2016-03-01,FOODS_3,FOODS,WI_3,WI,1807
2016-03-02,FOODS_3,FOODS,WI_3,WI,1937
2016-03-03,FOODS_3,FOODS,WI_3,WI,2053
2016-03-04,FOODS_3,FOODS,WI_3,WI,2191
2016-03-05,FOODS_3,FOODS,WI_3,WI,2528
2016-03-06,FOODS_3,FOODS,WI_3,WI,2658
2016-03-07,FOODS_3,FOODS,WI_3,WI,2460
2016-03-08,FOODS_3,FOODS,WI_3,WI,1793
2016-03-09,FOODS_3,FOODS,WI_3,WI,2033
2016-03-10,FOODS_3,FOODS,WI_3,WI,2239
2016-03-11,FOODS_3,FOODS,WI_3,WI,2104
2016-03-12,FOODS_3,FOODS,WI_3,WI,1187
2016-03-13,FOODS_3,FOODS,WI_3,WI,2783
2016-03-14,FOODS_3,FOODS,WI_3,WI,2507
2016-03-15,FOODS_3,FOODS,WI_3,WI,1843
2016-03-16,FOODS_3,FOODS,WI_3,WI,1641
2016-03-17,FOODS_3,FOODS,WI_3,WI,1442
2016-03-18,FOODS_3,FOODS,WI_3,WI,1458
2016-03-19,FOODS_3,FOODS,WI_3,WI,1851
2016-03-20,FOODS_3,FOODS,WI_3,WI,1872
2016-03-21,FOODS_3,FOODS,WI_3,WI,2026
2016-03-22,FOODS_3,FOODS,WI_3,WI,1470
2016-03-23,FOODS_3,FOODS,WI_3,WI,1386
2016-03-24,FOODS_3,FOODS,WI_3,WI,1335
2016-03-25,FOODS_3,FOODS,WI_3,WI,1321
2016-03-26,FOODS_3,FOODS,WI_3,WI,1337
2016-03-27,FOODS_3,FOODS,WI_3,WI,1607
2016-03-28,FOODS_3,FOODS,WI_3,WI,1894
2016-03-29,FOODS_3,FOODS,WI_3,WI,1918
2016-03-30,FOODS_3,FOODS,WI_3,WI,1456
2016-03-31,FOODS_3,FOODS,WI_3,WI,1648
2016-04-01,FOODS_3,FOODS,WI_3,WI,2086
2016-04-02,FOODS_3,FOODS,WI_3,WI,2013
2016-04-03,FOODS_3,FOODS,WI_3,WI,1541
2016-04-04,FOODS_3,FOODS,WI_3,WI,1643
2016-04-05,FOODS_3,FOODS,WI_3,WI,2422
2016-04-06,FOODS_3,FOODS,WI_3,WI,2467
2016-04-07,FOODS_3,FOODS,WI_3,WI,1824
2016-04-08,FOODS_3,FOODS,WI_3,WI,1846
2016-04-09,FOODS_3,FOODS,WI_3,WI,1947
2016-04-10,FOODS_3,FOODS,WI_3,WI,1563
2016-04-11,FOODS_3,FOODS,WI_3,WI,2059
2016-04-12,FOODS_3,FOODS,WI_3,WI,2645
2016-04-13,FOODS_3,FOODS,WI_3,WI,2115
2016-04-14,FOODS_3,FOODS,WI_3,WI,1733
2016-04-15,FOODS_3,FOODS,WI_3,WI,1944
2016-04-16,FOODS_3,FOODS,WI_3,WI,1681
2016-04-17,FOODS_3,FOODS,WI_3,WI,1544
2016-04-18,FOODS_3,FOODS,WI_3,WI,1381
2016-04-19,FOODS_3,FOODS,WI_3,WI,1500
2016-04-20,FOODS_3,FOODS,WI_3,WI,1905
2016-04-21,FOODS_3,FOODS,WI_3,WI,1978
2016-04-22,FOODS_3,FOODS,WI_3,WI,1243
2016-04-23,FOODS_3,FOODS,WI_3,WI,1185
2016-04-24,FOODS_3,FOODS,WI_3,WI,1295
2015-04-01,HOBBIES_1,HOBBIES,CA_1,CA,267
2015-04-02,HOBBIES_1,HOBBIES,CA_1,CA,209
2015-04-03,HOBBIES_1,HOBBIES,CA_1,CA,585
2015-04-04,HOBBIES_1,HOBBIES,CA_1,CA,262
2015-04-05,HOBBIES_1,HOBBIES,CA_1,CA,296
2015-04-06,HOBBIES_1,HOBBIES,CA_1,CA,438
2015-04-07,HOBBIES_1,HOBBIES,CA_1,CA,335
2015-04-08,HOBBIES_1,HOBBIES,CA_1,CA,223
2015-04-09,HOBBIES_1,HOBBIES,CA_1,CA,227
2015-04-10,HOBBIES_1,HOBBIES,CA_1,CA,156
2015-04-11,HOBBIES_1,HOBBIES,CA_1,CA,191
2015-04-12,HOBBIES_1,HOBBIES,CA_1,CA,288
2015-04-13,HOBBIES_1,HOBBIES,CA_1,CA,462
2015-04-14,HOBBIES_1,HOBBIES,CA_1,CA,477
2015-04-15,HOBBIES_1,HOBBIES,CA_1,CA,346
2015-04-16,HOBBIES_1,HOBBIES,CA_1,CA,297
2015-04-17,HOBBIES_1,HOBBIES,CA_1,CA,285
2015-04-18,HOBBIES_1,HOBBIES,CA_1,CA,225
2015-04-19,HOBBIES_1,HOBBIES,CA_1,CA,86
2015-04-20,HOBBIES_1,HOBBIES,CA_1,CA,186
2015-04-21,HOBBIES_1,HOBBIES,CA_1,CA,235
2015-04-22,HOBBIES_1,HOBBIES,CA_1,CA,289
2015-04-23,HOBBIES_1,HOBBIES,CA_1,CA,302
2015-04-24,HOBBIES_1,HOBBIES,CA_1,CA,222
2015-04-25,HOBBIES_1,HOBBIES,CA_1,CA,384
2015-04-26,HOBBIES_1,HOBBIES,CA_1,CA,223
2015-04-27,HOBBIES_1,HOBBIES,CA_1,CA,168
2015-04-28,HOBBIES_1,HOBBIES,CA_1,CA,208
2015-04-29,HOBBIES_1,HOBBIES,CA_1,CA,387
2015-04-30,HOBBIES_1,HOBBIES,CA_1,CA,266
2015-05-01,HOBBIES_1,HOBBIES,CA_1,CA,305
2015-05-02,HOBBIES_1,HOBBIES,CA_1,CA,229
2015-05-03,HOBBIES_1,HOBBIES,CA_1,CA,168
2015-05-04,HOBBIES_1,HOBBIES,CA_1,CA,250
2015-05-05,HOBBIES_1,HOBBIES,CA_1,CA,259
2015-05-06,HOBBIES_1,HOBBIES,CA_1,CA,332
2015-05-07,HOBBIES_1,HOBBIES,CA_1,CA,366
2015-05-08,HOBBIES_1,HOBBIES,CA_1,CA,277
2015-05-09,HOBBIES_1,HOBBIES,CA_1,CA,257
2015-05-10,HOBBIES_1,HOBBIES,CA_1,CA,219
2015-05-11,HOBBIES_1,HOBBIES,CA_1,CA,259
2015-05-12,HOBBIES_1,HOBBIES,CA_1,CA,232
2015-05-13,HOBBIES_1,HOBBIES,CA_1,CA,234
2015-05-14,HOBBIES_1,HOBBIES,CA_1,CA,372
2015-05-15,HOBBIES_1,HOBBIES,CA_1,CA,351
2015-05-16,HOBBIES_1,HOBBIES,CA_1,CA,234
2015-05-17,HOBBIES_1,HOBBIES,CA_1,CA,420
2015-05-18,HOBBIES_1,HOBBIES,CA_1,CA,292
2015-05-19,HOBBIES_1,HOBBIES,CA_1,CA,230
2015-05-20,HOBBIES_1,HOBBIES,CA_1,CA,211
2015-05-21,HOBBIES_1,HOBBIES,CA_1,CA,348
2015-05-22,HOBBIES_1,HOBBIES,CA_1,CA,363
2015-05-23,HOBBIES_1,HOBBIES,CA_1,CA,255
2015-05-24,HOBBIES_1,HOBBIES,CA_1,CA,184
2015-05-25,HOBBIES_1,HOBBIES,CA_1,CA,0
2015-05-26,HOBBIES_1,HOBBIES,CA_1,CA,235
2015-05-27,HOBBIES_1,HOBBIES,CA_1,CA,228
2015-05-28,HOBBIES_1,HOBBIES,CA_1,CA,339
2015-05-29,HOBBIES_1,HOBBIES,CA_1,CA,475
2015-05-30,HOBBIES_1,HOBBIES,CA_1,CA,274
2015-05-31,HOBBIES_1,HOBBIES,CA_1,CA,319
2015-06-01,HOBBIES_1,HOBBIES,CA_1,CA,350
2015-06-02,HOBBIES_1,HOBBIES,CA_1,CA,249
2015-06-03,HOBBIES_1,HOBBIES,CA_1,CA,141
2015-06-04,HOBBIES_1,HOBBIES,CA_1,CA,263
2015-06-05,HOBBIES_1,HOBBIES,CA_1,CA,279
2015-06-06,HOBBIES_1,HOBBIES,CA_1,CA,311
2015-06-07,HOBBIES_1,HOBBIES,CA_1,CA,338
2015-06-08,HOBBIES_1,HOBBIES,CA_1,CA,301
2015-06-09,HOBBIES_1,HOBBIES,CA_1,CA,580
2015-06-10,HOBBIES_1,HOBBIES,CA_1,CA,172
2015-06-11,HOBBIES_1,HOBBIES,CA_1,CA,228
2015-06-12,HOBBIES_1,HOBBIES,CA_1,CA,237
2015-06-13,HOBBIES_1,HOBBIES,CA_1,CA,292
2015-06-14,HOBBIES_1,HOBBIES,CA_1,CA,345
2015-06-15,HOBBIES_1,HOBBIES,CA_1,CA,317
2015-06-16,HOBBIES_1,HOBBIES,CA_1,CA,312
2015-06-17,HOBBIES_1,HOBBIES,CA_1,CA,214
2015-06-18,HOBBIES_1,HOBBIES,CA_1,CA,227
2015-06-19,HOBBIES_1,HOBBIES,CA_1,CA,238
2015-06-20,HOBBIES_1,HOBBIES,CA_1,CA,544
2015-06-21,HOBBIES_1,HOBBIES,CA_1,CA,228
2015-06-22,HOBBIES_1,HOBBIES,CA_1,CA,290
2015-06-23,HOBBIES_1,HOBBIES,CA_1,CA,303
2015-06-24,HOBBIES_1,HOBBIES,CA_1,CA,333
2015-06-25,HOBBIES_1,HOBBIES,CA_1,CA,324
2015-06-26,HOBBIES_1,HOBBIES,CA_1,CA,289
2015-06-27,HOBBIES_1,HOBBIES,CA_1,CA,322
2015-06-28,HOBBIES_1,HOBBIES,CA_1,CA,429
2015-06-29,HOBBIES_1,HOBBIES,CA_1,CA,363
2015-06-30,HOBBIES_1,HOBBIES,CA_1,CA,535
2015-07-01,HOBBIES_1,HOBBIES,CA_1,CA,541
2015-07-02,HOBBIES_1,HOBBIES,CA_1,CA,414
2015-07-03,HOBBIES_1,HOBBIES,CA_1,CA,405
2015-07-04,HOBBIES_1,HOBBIES,CA_1,CA,397
2015-07-05,HOBBIES_1,HOBBIES,CA_1,CA,255
2015-07-06,HOBBIES_1,HOBBIES,CA_1,CA,346
2015-07-07,HOBBIES_1,HOBBIES,CA_1,CA,785
2015-07-08,HOBBIES_1,HOBBIES,CA_1,CA,758
2015-07-09,HOBBIES_1,HOBBIES,CA_1,CA,261
2015-07-10,HOBBIES_1,HOBBIES,CA_1,CA,283
2015-07-11,HOBBIES_1,HOBBIES,CA_1,CA,208
2015-07-12,HOBBIES_1,HOBBIES,CA_1,CA,416
2015-07-13,HOBBIES_1,HOBBIES,CA_1,CA,324
2015-07-14,HOBBIES_1,HOBBIES,CA_1,CA,247
2015-07-15,HOBBIES_1,HOBBIES,CA_1,CA,269
2015-07-16,HOBBIES_1,HOBBIES,CA_1,CA,418
2015-07-17,HOBBIES_1,HOBBIES,CA_1,CA,499
2015-07-18,HOBBIES_1,HOBBIES,CA_1,CA,453
2015-07-19,HOBBIES_1,HOBBIES,CA_1,CA,475
2015-07-20,HOBBIES_1,HOBBIES,CA_1,CA,415
2015-07-21,HOBBIES_1,HOBBIES,CA_1,CA,322
2015-07-22,HOBBIES_1,HOBBIES,CA_1,CA,591
2015-07-23,HOBBIES_1,HOBBIES,CA_1,CA,273
2015-07-24,HOBBIES_1,HOBBIES,CA_1,CA,629
2015-07-25,HOBBIES_1,HOBBIES,CA_1,CA,471
2015-07-26,HOBBIES_1,HOBBIES,CA_1,CA,418
2015-07-27,HOBBIES_1,HOBBIES,CA_1,CA,343
2015-07-28,HOBBIES_1,HOBBIES,CA_1,CA,425
2015-07-29,HOBBIES_1,HOBBIES,CA_1,CA,416
2015-07-30,HOBBIES_1,HOBBIES,CA_1,CA,522
2015-07-31,HOBBIES_1,HOBBIES,CA_1,CA,550
2015-08-01,HOBBIES_1,HOBBIES,CA_1,CA,465
2015-08-02,HOBBIES_1,HOBBIES,CA_1,CA,515
2015-08-03,HOBBIES_1,HOBBIES,CA_1,CA,498
2015-08-04,HOBBIES_1,HOBBIES,CA_1,CA,314
2015-08-05,HOBBIES_1,HOBBIES,CA_1,CA,394
2015-08-06,HOBBIES_1,HOBBIES,CA_1,CA,387
2015-08-07,HOBBIES_1,HOBBIES,CA_1,CA,561
2015-08-08,HOBBIES_1,HOBBIES,CA_1,CA,665
2015-08-09,HOBBIES_1,HOBBIES,CA_1,CA,432
2015-08-10,HOBBIES_1,HOBBIES,CA_1,CA,365
2015-08-11,HOBBIES_1,HOBBIES,CA_1,CA,277
2015-08-12,HOBBIES_1,HOBBIES,CA_1,CA,219
2015-08-13,HOBBIES_1,HOBBIES,CA_1,CA,195
2015-08-14,HOBBIES_1,HOBBIES,CA_1,CA,261
2015-08-15,HOBBIES_1,HOBBIES,CA_1,CA,288
2015-08-16,HOBBIES_1,HOBBIES,CA_1,CA,443
2015-08-17,HOBBIES_1,HOBBIES,CA_1,CA,491
2015-08-18,HOBBIES_1,HOBBIES,CA_1,CA,409
2015-08-19,HOBBIES_1,HOBBIES,CA_1,CA,317
2015-08-20,HOBBIES_1,HOBBIES,CA_1,CA,371
2015-08-21,HOBBIES_1,HOBBIES,CA_1,CA,410
2015-08-22,HOBBIES_1,HOBBIES,CA_1,CA,486
2015-08-23,HOBBIES_1,HOBBIES,CA_1,CA,552
2015-08-24,HOBBIES_1,HOBBIES,CA_1,CA,544
2015-08-25,HOBBIES_1,HOBBIES,CA_1,CA,496
2015-08-26,HOBBIES_1,HOBBIES,CA_1,CA,315
2015-08-27,HOBBIES_1,HOBBIES,CA_1,CA,453
2015-08-28,HOBBIES_1,HOBBIES,CA_1,CA,371
2015-08-29,HOBBIES_1,HOBBIES,CA_1,CA,412
2015-08-30,HOBBIES_1,HOBBIES,CA_1,CA,451
