Date,State,Zone,Region,Purpose,Count
2011-01-01,C,CC,CCC,Vis,165.7574252
2011-02-01,C,CC,CCC,Vis,28.261575800000003
2011-03-01,C,CC,CCC,Vis,26.658859200000002
2011-04-01,C,CC,CCC,Vis,114.58020090000001
2011-05-01,C,CC,CCC,Vis,61.1214799
2011-06-01,C,CC,CCC,Vis,170.3724814
2011-07-01,C,CC,CCC,Vis,170.0037163
2011-08-01,C,CC,CCC,Vis,169.38588090000002
2011-09-01,C,CC,CCC,Vis,94.6482588
2011-10-01,C,CC,CCC,Vis,139.267213
2011-11-01,C,CC,CCC,Vis,125.44683959999999
2011-12-01,C,CC,CCC,Vis,84.058504
2012-01-01,C,CC,CCC,Vis,185.4467256
2012-02-01,C,CC,CCC,Vis,69.5688282
2012-03-01,C,CC,CCC,Vis,188.1070717
2012-04-01,C,CC,CCC,Vis,132.217375
2012-05-01,C,CC,CCC,Vis,91.7855786
2012-06-01,C,CC,CCC,Vis,75.3004711
2012-07-01,C,CC,CCC,Vis,178.2018618
2012-08-01,C,CC,CCC,Vis,83.1256411
2012-09-01,C,CC,CCC,Vis,79.8326334
2012-10-01,C,CC,CCC,Vis,198.99540180000002
2012-11-01,C,CC,CCC,Vis,86.5285533
2012-12-01,C,CC,CCC,Vis,48.1857444
2013-01-01,C,CC,CCC,Vis,150.015311
2013-02-01,C,CC,CCC,Vis,29.902759600000003
2013-03-01,C,CC,CCC,Vis,108.0402951
2013-04-01,C,CC,CCC,Vis,153.7794575
2013-05-01,C,CC,CCC,Vis,198.21481930000002
2013-06-01,C,CC,CCC,Vis,115.8464058
2013-07-01,C,CC,CCC,Vis,106.49627920000002
2013-08-01,C,CC,CCC,Vis,109.42884950000001
2013-09-01,C,CC,CCC,Vis,139.5236707
2013-10-01,C,CC,CCC,Vis,228.1349102
2013-11-01,C,CC,CCC,Vis,202.25275969999998
2013-12-01,C,CC,CCC,Vis,72.17326109999999
2014-01-01,C,CC,CCC,Vis,247.79409700000002
2014-02-01,C,CC,CCC,Vis,239.7015057
2014-03-01,C,CC,CCC,Vis,110.61048390000002
2014-04-01,C,CC,CCC,Vis,138.3889909
2014-05-01,C,CC,CCC,Vis,140.76844119999998
2014-06-01,C,CC,CCC,Vis,301.80895310000005
2014-07-01,C,CC,CCC,Vis,246.0696225
2014-08-01,C,CC,CCC,Vis,144.649384
2014-09-01,C,CC,CCC,Vis,66.5516621
2014-10-01,C,CC,CCC,Vis,299.2693545
2014-11-01,C,CC,CCC,Vis,24.750218399999998
2014-12-01,C,CC,CCC,Vis,135.21583959999998
2015-01-01,C,CC,CCC,Vis,171.3310928
2015-02-01,C,CC,CCC,Vis,49.6292098
2015-03-01,C,CC,CCC,Vis,136.57711819999997
2015-04-01,C,CC,CCC,Vis,235.3967287
2015-05-01,C,CC,CCC,Vis,173.6205927
2015-06-01,C,CC,CCC,Vis,154.762807
2015-07-01,C,CC,CCC,Vis,396.9756284
2015-08-01,C,CC,CCC,Vis,105.7531288
2015-09-01,C,CC,CCC,Vis,99.43261650000001
2015-10-01,C,CC,CCC,Vis,145.7957665
2015-11-01,C,CC,CCC,Vis,222.5119333
2015-12-01,C,CC,CCC,Vis,73.8945663
2016-01-01,C,CC,CCC,Vis,106.6270565
2016-02-01,C,CC,CCC,Vis,106.35589990000001
2016-03-01,C,CC,CCC,Vis,56.0173071
2016-04-01,C,CC,CCC,Vis,117.72979879999998
2016-05-01,C,CC,CCC,Vis,122.93352240000002
2016-06-01,C,CC,CCC,Vis,117.91382109999999
2016-07-01,C,CC,CCC,Vis,326.22860289999994
2016-08-01,C,CC,CCC,Vis,145.9587822
2016-09-01,C,CC,CCC,Vis,123.7002045
2016-10-01,C,CC,CCC,Vis,176.23876380000002
2016-11-01,C,CC,CCC,Vis,101.7943293
2016-12-01,C,CC,CCC,Vis,150.3160111
1998-01-01,C,CC,CCC,Bus,14.0272953
1998-02-01,C,CC,CCC,Bus,33.5397555
1998-03-01,C,CC,CCC,Bus,39.657419
1998-04-01,C,CC,CCC,Bus,38.253451
1998-05-01,C,CC,CCC,Bus,69.3364952
1998-06-01,C,CC,CCC,Bus,48.9361747
1998-07-01,C,CC,CCC,Bus,57.3458976
1998-08-01,C,CC,CCC,Bus,264.148508
1998-09-01,C,CC,CCC,Bus,117.71302639999999
1998-10-01,C,CC,CCC,Bus,66.7465007
1998-11-01,C,CC,CCC,Bus,172.18564919999997
1998-12-01,C,CC,CCC,Bus,35.254358399999994
1999-01-01,C,CC,CCC,Bus,18.5293034
1999-02-01,C,CC,CCC,Bus,38.1456583
1999-03-01,C,CC,CCC,Bus,17.586996399999997
1999-04-01,C,CC,CCC,Bus,109.32632350000002
1999-05-01,C,CC,CCC,Bus,172.2604158
1999-06-01,C,CC,CCC,Bus,167.96474560000001
1999-07-01,C,CC,CCC,Bus,61.0272556
1999-08-01,C,CC,CCC,Bus,111.67722009999999
1999-09-01,C,CC,CCC,Bus,24.0525118
1999-10-01,C,CC,CCC,Bus,146.92363500000002
1999-11-01,C,CC,CCC,Bus,130.41008390000002
1999-12-01,C,CC,CCC,Bus,235.6951123
2000-01-01,C,CC,CCC,Bus,1.5089854
2000-02-01,C,CC,CCC,Bus,101.55311800000001
2000-03-01,C,CC,CCC,Bus,116.59453090000001
2000-04-01,C,CC,CCC,Bus,54.5542632
2000-05-01,C,CC,CCC,Bus,121.6213135
2000-06-01,C,CC,CCC,Bus,26.2068108
2000-07-01,C,CC,CCC,Bus,122.12712959999999
2000-08-01,C,CC,CCC,Bus,249.1255306
2000-09-01,C,CC,CCC,Bus,105.93610819999999
2000-10-01,C,CC,CCC,Bus,127.9707186
2000-11-01,C,CC,CCC,Bus,303.51990950000004
2000-12-01,C,CC,CCC,Bus,117.4015876
2001-01-01,C,CC,CCC,Bus,93.5024073
2001-02-01,C,CC,CCC,Bus,30.661325800000004
2001-03-01,C,CC,CCC,Bus,15.2673348
2001-04-01,C,CC,CCC,Bus,118.5339747
2001-05-01,C,CC,CCC,Bus,93.03500770000001
2001-06-01,C,CC,CCC,Bus,110.88871110000001
2001-07-01,C,CC,CCC,Bus,98.3005781
2001-08-01,C,CC,CCC,Bus,83.7658526
2001-09-01,C,CC,CCC,Bus,82.5206352
2001-10-01,C,CC,CCC,Bus,182.7258553
2001-11-01,C,CC,CCC,Bus,267.21126830000003
2001-12-01,C,CC,CCC,Bus,78.98025720000001
2002-01-01,C,CC,CCC,Bus,4.142187600000001
2002-02-01,C,CC,CCC,Bus,185.96117759999998
2002-03-01,C,CC,CCC,Bus,126.3348626
2002-04-01,C,CC,CCC,Bus,21.145697600000002
2002-05-01,C,CC,CCC,Bus,62.026120299999995
2002-06-01,C,CC,CCC,Bus,60.0619297
2002-07-01,C,CC,CCC,Bus,59.024225300000005
2002-08-01,C,CC,CCC,Bus,64.38670069999999
2002-09-01,C,CC,CCC,Bus,229.50989199999998
2002-10-01,C,CC,CCC,Bus,174.9087352
2002-11-01,C,CC,CCC,Bus,55.14210260000001
2002-12-01,C,CC,CCC,Bus,171.26138559999998
2003-01-01,C,CC,CCC,Bus,62.240853200000004
2003-02-01,C,CC,CCC,Bus,218.9504797
2003-03-01,C,CC,CCC,Bus,134.1180415
2003-04-01,C,CC,CCC,Bus,26.4512218
2003-05-01,C,CC,CCC,Bus,209.76891380000004
2003-06-01,C,CC,CCC,Bus,197.988753
2003-07-01,C,CC,CCC,Bus,61.135675899999995
2003-08-01,C,CC,CCC,Bus,63.5234757
2003-09-01,C,CC,CCC,Bus,33.1227201
2003-10-01,C,CC,CCC,Bus,50.1858588
2003-11-01,C,CC,CCC,Bus,642.0608182
2003-12-01,C,CC,CCC,Bus,54.2300417
2004-01-01,C,CC,CCC,Bus,52.305623700000005
2004-02-01,C,CC,CCC,Bus,67.4299767
2004-03-01,C,CC,CCC,Bus,36.6755392
2004-04-01,C,CC,CCC,Bus,54.06360359999999
2004-05-01,C,CC,CCC,Bus,93.199965
2004-06-01,C,CC,CCC,Bus,133.1487648
2004-07-01,C,CC,CCC,Bus,72.2930512
2004-08-01,C,CC,CCC,Bus,163.76449430000002
2004-09-01,C,CC,CCC,Bus,19.7324965
2004-10-01,C,CC,CCC,Bus,93.95038029999999
2004-11-01,C,CC,CCC,Bus,24.0634722
2004-12-01,C,CC,CCC,Bus,49.0530361
2005-01-01,C,CC,CCC,Bus,96.454388
2005-02-01,C,CC,CCC,Bus,297.6855519
2005-03-01,C,CC,CCC,Bus,2.9469078
2005-04-01,C,CC,CCC,Bus,21.0314202
2005-05-01,C,CC,CCC,Bus,71.77650890000001
2005-06-01,C,CC,CCC,Bus,21.5377903
2005-07-01,C,CC,CCC,Bus,60.623699699999996
2005-08-01,C,CC,CCC,Bus,71.2468033
2005-09-01,C,CC,CCC,Bus,27.782163699999998
2005-10-01,C,CC,CCC,Bus,71.6734112
2005-11-01,C,CC,CCC,Bus,125.86554380000001
2005-12-01,C,CC,CCC,Bus,93.973303
2006-01-01,C,CC,CCC,Bus,38.517587
2006-02-01,C,CC,CCC,Bus,38.98987
2006-03-01,C,CC,CCC,Bus,83.523629
2006-04-01,C,CC,CCC,Bus,144.743582
2006-05-01,C,CC,CCC,Bus,86.079036
2006-06-01,C,CC,CCC,Bus,236.672342
2006-07-01,C,CC,CCC,Bus,158.099213
2006-08-01,C,CC,CCC,Bus,92.84929
2006-09-01,C,CC,CCC,Bus,39.673967
2006-10-01,C,CC,CCC,Bus,256.03047999999995
2006-11-01,C,CC,CCC,Bus,58.821712
2006-12-01,C,CC,CCC,Bus,71.501324
2007-01-01,C,CC,CCC,Bus,31.653808899999998
2007-02-01,C,CC,CCC,Bus,24.374652100000002
2007-03-01,C,CC,CCC,Bus,78.0361364
2007-04-01,C,CC,CCC,Bus,5.0324029
2007-05-01,C,CC,CCC,Bus,73.6395448
2007-06-01,C,CC,CCC,Bus,103.9722901
2007-07-01,C,CC,CCC,Bus,43.8532599
2007-08-01,C,CC,CCC,Bus,136.81018590000002
2007-09-01,C,CC,CCC,Bus,37.9555026
2007-10-01,C,CC,CCC,Bus,200.939749
2007-11-01,C,CC,CCC,Bus,50.2184652
2007-12-01,C,CC,CCC,Bus,5.019026
2008-01-01,C,CC,CCC,Bus,10.3627816
2008-02-01,C,CC,CCC,Bus,34.585935600000006
2008-03-01,C,CC,CCC,Bus,51.7385365
2008-04-01,C,CC,CCC,Bus,66.0130189
2008-05-01,C,CC,CCC,Bus,152.0226169
2008-06-01,C,CC,CCC,Bus,27.9196024
2008-07-01,C,CC,CCC,Bus,117.81356240000001
2008-08-01,C,CC,CCC,Bus,119.0295753
2008-09-01,C,CC,CCC,Bus,123.9032853
2008-10-01,C,CC,CCC,Bus,72.63692209999999
2008-11-01,C,CC,CCC,Bus,8.806822300000002
2008-12-01,C,CC,CCC,Bus,20.9116368
2009-01-01,C,CC,CCC,Bus,93.7661848
2009-02-01,C,CC,CCC,Bus,20.0995939
2009-03-01,C,CC,CCC,Bus,50.2833825
2009-04-01,C,CC,CCC,Bus,75.9955918
2009-05-01,C,CC,CCC,Bus,98.5903492
2009-06-01,C,CC,CCC,Bus,315.581281
2009-07-01,C,CC,CCC,Bus,143.15545519999998
2009-08-01,C,CC,CCC,Bus,51.627070399999994
2009-09-01,C,CC,CCC,Bus,134.2593631
2009-10-01,C,CC,CCC,Bus,115.3252227
2009-11-01,C,CC,CCC,Bus,71.0172329
2009-12-01,C,CC,CCC,Bus,32.848128100000004
2010-01-01,C,CC,CCC,Bus,26.253287899999997
2010-02-01,C,CC,CCC,Bus,62.0924081
2010-03-01,C,CC,CCC,Bus,68.2965724
2010-04-01,C,CC,CCC,Bus,12.0949415
2010-05-01,C,CC,CCC,Bus,301.1454873
2010-06-01,C,CC,CCC,Bus,49.296581700000004
2010-07-01,C,CC,CCC,Bus,236.42130319999995
2010-08-01,C,CC,CCC,Bus,166.8940555
2010-09-01,C,CC,CCC,Bus,68.91976559999999
2010-10-01,C,CC,CCC,Bus,184.73096030000002
2010-11-01,C,CC,CCC,Bus,52.4891481
2010-12-01,C,CC,CCC,Bus,54.773388
2011-01-01,C,CC,CCC,Bus,41.3954143
2011-02-01,C,CC,CCC,Bus,153.08590759999998
2011-03-01,C,CC,CCC,Bus,39.7782177
2011-04-01,C,CC,CCC,Bus,34.9807841
2011-05-01,C,CC,CCC,Bus,147.81930549999998
2011-06-01,C,CC,CCC,Bus,37.6034226
2011-07-01,C,CC,CCC,Bus,250.11213080000002
2011-08-01,C,CC,CCC,Bus,61.230126899999995
2011-09-01,C,CC,CCC,Bus,87.6151868
2011-10-01,C,CC,CCC,Bus,33.384457399999995
2011-11-01,C,CC,CCC,Bus,74.9876957
2011-12-01,C,CC,CCC,Bus,12.1490315
2012-01-01,C,CC,CCC,Bus,84.3142958
2012-02-01,C,CC,CCC,Bus,36.8466684
2012-03-01,C,CC,CCC,Bus,41.218364799999996
2012-04-01,C,CC,CCC,Bus,10.2765754
2012-05-01,C,CC,CCC,Bus,5.0990884
2012-06-01,C,CC,CCC,Bus,67.0426888
2012-07-01,C,CC,CCC,Bus,124.4865751
2012-08-01,C,CC,CCC,Bus,75.5429745
2012-09-01,C,CC,CCC,Bus,76.9052583
2012-10-01,C,CC,CCC,Bus,194.8610532
2012-11-01,C,CC,CCC,Bus,83.4339037
2012-12-01,C,CC,CCC,Bus,12.9380516
2013-01-01,C,CC,CCC,Bus,45.6638076
2013-02-01,C,CC,CCC,Bus,21.2199026
2013-03-01,C,CC,CCC,Bus,78.9054218
2013-04-01,C,CC,CCC,Bus,35.4639843
2013-05-01,C,CC,CCC,Bus,75.0219014
2013-06-01,C,CC,CCC,Bus,87.29034109999999
2013-07-01,C,CC,CCC,Bus,69.3694177
2013-08-01,C,CC,CCC,Bus,112.51020619999998
2013-09-01,C,CC,CCC,Bus,243.6438298
2013-10-01,C,CC,CCC,Bus,73.9348044
2013-11-01,C,CC,CCC,Bus,52.0985244
2013-12-01,C,CC,CCC,Bus,4.9353919
2014-01-01,C,CC,CCC,Bus,27.1079035
2014-02-01,C,CC,CCC,Bus,172.219032
2014-03-01,C,CC,CCC,Bus,43.544155200000006
2014-04-01,C,CC,CCC,Bus,38.5176062
2014-05-01,C,CC,CCC,Bus,261.8163342
2014-06-01,C,CC,CCC,Bus,106.5384959
2014-07-01,C,CC,CCC,Bus,57.9228569
2014-08-01,C,CC,CCC,Bus,662.4657624
2014-09-01,C,CC,CCC,Bus,245.089839
2014-10-01,C,CC,CCC,Bus,96.028924
2014-11-01,C,CC,CCC,Bus,110.1503746
2014-12-01,C,CC,CCC,Bus,38.954249100000006
2015-01-01,C,CC,CCC,Bus,78.0359219
2015-02-01,C,CC,CCC,Bus,100.0153567
2015-03-01,C,CC,CCC,Bus,107.2344869
2015-04-01,C,CC,CCC,Bus,216.5089696
2015-05-01,C,CC,CCC,Bus,47.292321
2015-06-01,C,CC,CCC,Bus,67.3733824
2015-07-01,C,CC,CCC,Bus,130.6042123
2015-08-01,C,CC,CCC,Bus,236.367652
2015-09-01,C,CC,CCC,Bus,202.78034
2015-10-01,C,CC,CCC,Bus,135.7463501
2015-11-01,C,CC,CCC,Bus,183.429834
2015-12-01,C,CC,CCC,Bus,281.44993999999997
2016-01-01,C,CC,CCC,Bus,98.16194399999999
2016-02-01,C,CC,CCC,Bus,182.4269196
2016-03-01,C,CC,CCC,Bus,48.9682242
2016-04-01,C,CC,CCC,Bus,163.2213507
2016-05-01,C,CC,CCC,Bus,204.1581556
2016-06-01,C,CC,CCC,Bus,278.45214730000004
2016-07-01,C,CC,CCC,Bus,109.56641570000001
2016-08-01,C,CC,CCC,Bus,262.5848492
2016-09-01,C,CC,CCC,Bus,109.3440878
2016-10-01,C,CC,CCC,Bus,131.7699504
2016-11-01,C,CC,CCC,Bus,185.906402
2016-12-01,C,CC,CCC,Bus,123.9100453
1998-01-01,C,CC,CCC,Oth,0.0
1998-02-01,C,CC,CCC,Oth,3.1038071
1998-03-01,C,CC,CCC,Oth,6.8226072
1998-04-01,C,CC,CCC,Oth,0.0
1998-05-01,C,CC,CCC,Oth,3.4009822999999995
1998-06-01,C,CC,CCC,Oth,10.7285066
1998-07-01,C,CC,CCC,Oth,61.8511
1998-08-01,C,CC,CCC,Oth,0.0
1998-09-01,C,CC,CCC,Oth,381.141248
1998-10-01,C,CC,CCC,Oth,31.417255100000002
1998-11-01,C,CC,CCC,Oth,0.0
1998-12-01,C,CC,CCC,Oth,0.0
1999-01-01,C,CC,CCC,Oth,41.1959187
1999-02-01,C,CC,CCC,Oth,0.0
1999-03-01,C,CC,CCC,Oth,10.2138
1999-04-01,C,CC,CCC,Oth,0.0
1999-05-01,C,CC,CCC,Oth,0.0
1999-06-01,C,CC,CCC,Oth,0.0
1999-07-01,C,CC,CCC,Oth,14.5733924
1999-08-01,C,CC,CCC,Oth,167.8585312
1999-09-01,C,CC,CCC,Oth,103.8077615
1999-10-01,C,CC,CCC,Oth,0.0
1999-11-01,C,CC,CCC,Oth,0.0
1999-12-01,C,CC,CCC,Oth,0.0
2000-01-01,C,CC,CCC,Oth,8.936778599999998
2000-02-01,C,CC,CCC,Oth,26.47168
2000-03-01,C,CC,CCC,Oth,32.0119368
2000-04-01,C,CC,CCC,Oth,4.3024153
2000-05-01,C,CC,CCC,Oth,40.096164
2000-06-01,C,CC,CCC,Oth,0.0
2000-07-01,C,CC,CCC,Oth,47.1897371
2000-08-01,C,CC,CCC,Oth,0.0
2000-09-01,C,CC,CCC,Oth,398.2585596
2000-10-01,C,CC,CCC,Oth,4.289209099999999
2000-11-01,C,CC,CCC,Oth,14.915768900000002
2000-12-01,C,CC,CCC,Oth,13.221403099999998
2001-01-01,C,CC,CCC,Oth,1.9684005
2001-02-01,C,CC,CCC,Oth,26.042488199999998
2001-03-01,C,CC,CCC,Oth,15.6182152
2001-04-01,C,CC,CCC,Oth,0.0
2001-05-01,C,CC,CCC,Oth,4.366303299999999
2001-06-01,C,CC,CCC,Oth,5.8615494
2001-07-01,C,CC,CCC,Oth,21.217160999999997
2001-08-01,C,CC,CCC,Oth,47.8850919
2001-09-01,C,CC,CCC,Oth,9.6313814
2001-10-01,C,CC,CCC,Oth,10.1676272
2001-11-01,C,CC,CCC,Oth,17.1643258
2001-12-01,C,CC,CCC,Oth,256.0146317
2002-01-01,C,CC,CCC,Oth,0.0
2002-02-01,C,CC,CCC,Oth,23.8763544
2002-03-01,C,CC,CCC,Oth,4.6076208
2002-04-01,C,CC,CCC,Oth,7.713553500000001
2002-05-01,C,CC,CCC,Oth,5.7856972
2002-06-01,C,CC,CCC,Oth,4.5273791
2002-07-01,C,CC,CCC,Oth,60.63165920000001
2002-08-01,C,CC,CCC,Oth,25.853007
2002-09-01,C,CC,CCC,Oth,25.2033912
2002-10-01,C,CC,CCC,Oth,0.0
2002-11-01,C,CC,CCC,Oth,34.6101528
2002-12-01,C,CC,CCC,Oth,5.7779176
2003-01-01,C,CC,CCC,Oth,7.956856
2003-02-01,C,CC,CCC,Oth,83.7086738
2003-03-01,C,CC,CCC,Oth,0.0
2003-04-01,C,CC,CCC,Oth,3.009357
2003-05-01,C,CC,CCC,Oth,8.4351174
2003-06-01,C,CC,CCC,Oth,9.5299188
2003-07-01,C,CC,CCC,Oth,26.353459
2003-08-01,C,CC,CCC,Oth,19.2587954
2003-09-01,C,CC,CCC,Oth,48.9251042
2003-10-01,C,CC,CCC,Oth,12.8553867
2003-11-01,C,CC,CCC,Oth,0.0
2003-12-01,C,CC,CCC,Oth,0.0
2004-01-01,C,CC,CCC,Oth,0.0
2004-02-01,C,CC,CCC,Oth,9.3722888
2004-03-01,C,CC,CCC,Oth,3.2889123
2004-04-01,C,CC,CCC,Oth,1.5015912
2004-05-01,C,CC,CCC,Oth,0.0
2004-06-01,C,CC,CCC,Oth,8.3190084
2004-07-01,C,CC,CCC,Oth,32.6219196
2004-08-01,C,CC,CCC,Oth,26.833020399999995
2004-09-01,C,CC,CCC,Oth,27.9006581
2004-10-01,C,CC,CCC,Oth,21.363183300000003
2004-11-01,C,CC,CCC,Oth,0.0
2004-12-01,C,CC,CCC,Oth,15.0802096
2005-01-01,C,CC,CCC,Oth,0.0
2005-02-01,C,CC,CCC,Oth,8.4157031
2005-03-01,C,CC,CCC,Oth,2.9469078
2005-04-01,C,CC,CCC,Oth,18.3540688
2005-05-01,C,CC,CCC,Oth,0.0
2005-06-01,C,CC,CCC,Oth,0.0
2005-07-01,C,CC,CCC,Oth,10.8678609
2005-08-01,C,CC,CCC,Oth,26.0178945
2005-09-01,C,CC,CCC,Oth,12.6511146
2005-10-01,C,CC,CCC,Oth,0.0
2005-11-01,C,CC,CCC,Oth,3.9594108
2005-12-01,C,CC,CCC,Oth,2.7037357999999996
2006-01-01,C,CC,CCC,Oth,3.327686
2006-02-01,C,CC,CCC,Oth,88.900818
2006-03-01,C,CC,CCC,Oth,5.201835
2006-04-01,C,CC,CCC,Oth,9.964075999999999
2006-05-01,C,CC,CCC,Oth,37.878463
2006-06-01,C,CC,CCC,Oth,24.708755
2006-07-01,C,CC,CCC,Oth,6.915189
2006-08-01,C,CC,CCC,Oth,0.0
2006-09-01,C,CC,CCC,Oth,5.10924
2006-10-01,C,CC,CCC,Oth,29.853735999999998
2006-11-01,C,CC,CCC,Oth,7.543177
2006-12-01,C,CC,CCC,Oth,6.62414
2007-01-01,C,CC,CCC,Oth,2.8132509999999997
2007-02-01,C,CC,CCC,Oth,0.0
2007-03-01,C,CC,CCC,Oth,4.5554017
2007-04-01,C,CC,CCC,Oth,0.0
2007-05-01,C,CC,CCC,Oth,29.6837142
2007-06-01,C,CC,CCC,Oth,16.769514100000002
2007-07-01,C,CC,CCC,Oth,29.116116100000003
2007-08-01,C,CC,CCC,Oth,5.3570677
2007-09-01,C,CC,CCC,Oth,6.4721779999999995
2007-10-01,C,CC,CCC,Oth,0.0
2007-11-01,C,CC,CCC,Oth,2.101016
2007-12-01,C,CC,CCC,Oth,8.4053337
2008-01-01,C,CC,CCC,Oth,13.8555899
2008-02-01,C,CC,CCC,Oth,22.5962116
2008-03-01,C,CC,CCC,Oth,0.0
2008-04-01,C,CC,CCC,Oth,4.075346
2008-05-01,C,CC,CCC,Oth,0.0
2008-06-01,C,CC,CCC,Oth,0.0
2008-07-01,C,CC,CCC,Oth,4.8899055
2008-08-01,C,CC,CCC,Oth,7.762117699999999
2008-09-01,C,CC,CCC,Oth,27.7049627
2008-10-01,C,CC,CCC,Oth,45.306624
2008-11-01,C,CC,CCC,Oth,56.66506460000001
2008-12-01,C,CC,CCC,Oth,8.5249875
2009-01-01,C,CC,CCC,Oth,0.0
2009-02-01,C,CC,CCC,Oth,36.63313970000001
2009-03-01,C,CC,CCC,Oth,0.0
2009-04-01,C,CC,CCC,Oth,41.127225700000004
2009-05-01,C,CC,CCC,Oth,11.192077000000001
2009-06-01,C,CC,CCC,Oth,5.6383205
2009-07-01,C,CC,CCC,Oth,60.337499300000005
2009-08-01,C,CC,CCC,Oth,0.0
2009-09-01,C,CC,CCC,Oth,0.0
2009-10-01,C,CC,CCC,Oth,9.6506814
2009-11-01,C,CC,CCC,Oth,0.0
2009-12-01,C,CC,CCC,Oth,34.4539578
2010-01-01,C,CC,CCC,Oth,3.4451595999999998
2010-02-01,C,CC,CCC,Oth,0.0
2010-03-01,C,CC,CCC,Oth,0.0
2010-04-01,C,CC,CCC,Oth,1.1232692
2010-05-01,C,CC,CCC,Oth,34.0609205
2010-06-01,C,CC,CCC,Oth,2.9931113999999996
2010-07-01,C,CC,CCC,Oth,0.0
2010-08-01,C,CC,CCC,Oth,28.565117200000003
2010-09-01,C,CC,CCC,Oth,22.5673503
2010-10-01,C,CC,CCC,Oth,0.0
2010-11-01,C,CC,CCC,Oth,8.8796506
2010-12-01,C,CC,CCC,Oth,28.874863899999998
2011-01-01,C,CC,CCC,Oth,6.1579377
2011-02-01,C,CC,CCC,Oth,20.4058965
2011-03-01,C,CC,CCC,Oth,24.8127967
2011-04-01,C,CC,CCC,Oth,6.310500599999999
2011-05-01,C,CC,CCC,Oth,7.256386999999999
2011-06-01,C,CC,CCC,Oth,4.1111374
2011-07-01,C,CC,CCC,Oth,59.570938100000006
2011-08-01,C,CC,CCC,Oth,21.170296899999997
2011-09-01,C,CC,CCC,Oth,10.665284199999999
2011-10-01,C,CC,CCC,Oth,82.4107556
2011-11-01,C,CC,CCC,Oth,20.0559723
2011-12-01,C,CC,CCC,Oth,0.0
2012-01-01,C,CC,CCC,Oth,65.9592534
2012-02-01,C,CC,CCC,Oth,5.842395400000001
2012-03-01,C,CC,CCC,Oth,192.5027491
2012-04-01,C,CC,CCC,Oth,2.5647197999999998
2012-05-01,C,CC,CCC,Oth,10.9963032
2012-06-01,C,CC,CCC,Oth,9.0932162
2012-07-01,C,CC,CCC,Oth,16.8094812
2012-08-01,C,CC,CCC,Oth,9.703085
2012-09-01,C,CC,CCC,Oth,11.3623565
2012-10-01,C,CC,CCC,Oth,15.362597199999998
2012-11-01,C,CC,CCC,Oth,0.0
2012-12-01,C,CC,CCC,Oth,9.8627635
2013-01-01,C,CC,CCC,Oth,0.0
2013-02-01,C,CC,CCC,Oth,69.3889334
2013-03-01,C,CC,CCC,Oth,12.256036
2013-04-01,C,CC,CCC,Oth,30.4924696
2013-05-01,C,CC,CCC,Oth,17.2203593
2013-06-01,C,CC,CCC,Oth,11.9108093
2013-07-01,C,CC,CCC,Oth,10.4293254
2013-08-01,C,CC,CCC,Oth,0.0
2013-09-01,C,CC,CCC,Oth,13.9584452
2013-10-01,C,CC,CCC,Oth,1.6266694
2013-11-01,C,CC,CCC,Oth,0.0
2013-12-01,C,CC,CCC,Oth,0.0
2014-01-01,C,CC,CCC,Oth,6.533759099999999
2014-02-01,C,CC,CCC,Oth,17.150559299999998
2014-03-01,C,CC,CCC,Oth,30.001958000000002
2014-04-01,C,CC,CCC,Oth,5.372664
2014-05-01,C,CC,CCC,Oth,28.541120199999998
2014-06-01,C,CC,CCC,Oth,31.8484716
2014-07-01,C,CC,CCC,Oth,11.1541965
2014-08-01,C,CC,CCC,Oth,96.963257
2014-09-01,C,CC,CCC,Oth,4.8039079000000005
2014-10-01,C,CC,CCC,Oth,14.903526500000002
2014-11-01,C,CC,CCC,Oth,76.0595179
2014-12-01,C,CC,CCC,Oth,3.7920241000000003
2015-01-01,C,CC,CCC,Oth,145.55910319999998
2015-02-01,C,CC,CCC,Oth,2.954988
2015-03-01,C,CC,CCC,Oth,25.4839416
2015-04-01,C,CC,CCC,Oth,6.328106299999999
2015-05-01,C,CC,CCC,Oth,17.656208300000003
2015-06-01,C,CC,CCC,Oth,66.55149200000001
2015-07-01,C,CC,CCC,Oth,92.7920583
2015-08-01,C,CC,CCC,Oth,10.637606800000002
2015-09-01,C,CC,CCC,Oth,36.0628101
2015-10-01,C,CC,CCC,Oth,3.4583843
2015-11-01,C,CC,CCC,Oth,20.2145679
2015-12-01,C,CC,CCC,Oth,72.0136521
2016-01-01,C,CC,CCC,Oth,23.9297256
2016-02-01,C,CC,CCC,Oth,23.1391499
2016-03-01,C,CC,CCC,Oth,0.0
2016-04-01,C,CC,CCC,Oth,20.7096142
2016-05-01,C,CC,CCC,Oth,16.726667300000003
2016-06-01,C,CC,CCC,Oth,13.5727761
2016-07-01,C,CC,CCC,Oth,16.9125752
2016-08-01,C,CC,CCC,Oth,11.8006966
2016-09-01,C,CC,CCC,Oth,28.4739415
2016-10-01,C,CC,CCC,Oth,4.8760975
2016-11-01,C,CC,CCC,Oth,24.119646300000003
2016-12-01,C,CC,CCC,Oth,14.15277
1998-01-01,C,CD,CDA,Hol,91.5156598
1998-02-01,C,CD,CDA,Hol,42.0380293
1998-03-01,C,CD,CDA,Hol,58.5193863
1998-04-01,C,CD,CDA,Hol,90.85116459999999
