Date,State,Gender,Legal,Count
2007-06-01,VIC,Male,Sentenced,3138
2007-09-01,VIC,Male,Sentenced,3162
2007-12-01,VIC,Male,Sentenced,3237
2008-03-01,VIC,Male,Sentenced,3131
2008-06-01,VIC,Male,Sentenced,3145
2008-09-01,VIC,Male,Sentenced,3269
2008-12-01,VIC,Male,Sentenced,3307
2009-03-01,VIC,Male,Sentenced,3216
2009-06-01,VIC,Male,Sentenced,3242
2009-09-01,VIC,Male,Sentenced,3333
2009-12-01,VIC,Male,Sentenced,3375
2010-03-01,VIC,Male,Sentenced,3394
2010-06-01,VIC,Male,Sentenced,3452
2010-09-01,VIC,Male,Sentenced,3507
2010-12-01,VIC,Male,Sentenced,3536
2011-03-01,VIC,Male,Sentenced,3432
2011-06-01,VIC,Male,Sentenced,3498
2011-09-01,VIC,Male,Sentenced,3613
2011-12-01,VIC,Male,Sentenced,3680
2012-03-01,VIC,Male,Sentenced,3621
2012-06-01,VIC,Male,Sentenced,3666
2012-09-01,VIC,Male,Sentenced,3651
2012-12-01,VIC,Male,Sentenced,3805
2013-03-01,VIC,Male,Sentenced,3898
2013-06-01,VIC,Male,Sentenced,4000
2013-09-01,VIC,Male,Sentenced,4175
2013-12-01,VIC,Male,Sentenced,4461
2014-03-01,VIC,Male,Sentenced,4540
2014-06-01,VIC,Male,Sentenced,4615
2014-09-01,VIC,Male,Sentenced,4682
2014-12-01,VIC,Male,Sentenced,4712
2015-03-01,VIC,Male,Sentenced,4631
2015-06-01,VIC,Male,Sentenced,4505
2015-09-01,VIC,Male,Sentenced,4386
2015-12-01,VIC,Male,Sentenced,4442
2016-03-01,VIC,Male,Sentenced,4363
2016-06-01,VIC,Male,Sentenced,4305
2016-09-01,VIC,Male,Sentenced,4364
2016-12-01,VIC,Male,Sentenced,4418
2005-03-01,WA,Female,Remanded,61
2005-06-01,WA,Female,Remanded,52
2005-09-01,WA,Female,Remanded,49
2005-12-01,WA,Female,Remanded,43
2006-03-01,WA,Female,Remanded,53
2006-06-01,WA,Female,Remanded,53
2006-09-01,WA,Female,Remanded,57
2006-12-01,WA,Female,Remanded,68
2007-03-01,WA,Female,Remanded,72
2007-06-01,WA,Female,Remanded,76
2007-09-01,WA,Female,Remanded,61
2007-12-01,WA,Female,Remanded,54
2008-03-01,WA,Female,Remanded,64
2008-06-01,WA,Female,Remanded,56
2008-09-01,WA,Female,Remanded,74
2008-12-01,WA,Female,Remanded,84
2009-03-01,WA,Female,Remanded,74
2009-06-01,WA,Female,Remanded,67
2009-09-01,WA,Female,Remanded,71
2009-12-01,WA,Female,Remanded,59
2010-03-01,WA,Female,Remanded,65
2010-06-01,WA,Female,Remanded,75
2010-09-01,WA,Female,Remanded,69
2010-12-01,WA,Female,Remanded,63
2011-03-01,WA,Female,Remanded,63
2011-06-01,WA,Female,Remanded,64
2011-09-01,WA,Female,Remanded,59
2011-12-01,WA,Female,Remanded,82
2012-03-01,WA,Female,Remanded,93
2012-06-01,WA,Female,Remanded,95
2012-09-01,WA,Female,Remanded,97
2012-12-01,WA,Female,Remanded,98
2013-03-01,WA,Female,Remanded,109
2013-06-01,WA,Female,Remanded,105
2013-09-01,WA,Female,Remanded,100
2013-12-01,WA,Female,Remanded,93
2014-03-01,WA,Female,Remanded,108
2014-06-01,WA,Female,Remanded,123
2014-09-01,WA,Female,Remanded,135
2014-12-01,WA,Female,Remanded,147
2015-03-01,WA,Female,Remanded,156
2015-06-01,WA,Female,Remanded,147
2015-09-01,WA,Female,Remanded,141
2015-12-01,WA,Female,Remanded,160
2016-03-01,WA,Female,Remanded,171
2016-06-01,WA,Female,Remanded,206
2016-09-01,WA,Female,Remanded,226
2016-12-01,WA,Female,Remanded,208
2005-03-01,WA,Female,Sentenced,210
2005-06-01,WA,Female,Sentenced,216
2005-09-01,WA,Female,Sentenced,201
2005-12-01,WA,Female,Sentenced,193
2006-03-01,WA,Female,Sentenced,194
2006-06-01,WA,Female,Sentenced,195
2006-09-01,WA,Female,Sentenced,201
2006-12-01,WA,Female,Sentenced,213
2007-03-01,WA,Female,Sentenced,217
2007-06-01,WA,Female,Sentenced,243
2007-09-01,WA,Female,Sentenced,261
2007-12-01,WA,Female,Sentenced,264
2008-03-01,WA,Female,Sentenced,233
2008-06-01,WA,Female,Sentenced,202
2008-09-01,WA,Female,Sentenced,207
2008-12-01,WA,Female,Sentenced,222
2009-03-01,WA,Female,Sentenced,229
2009-06-01,WA,Female,Sentenced,256
2009-09-01,WA,Female,Sentenced,290
2009-12-01,WA,Female,Sentenced,321
2010-03-01,WA,Female,Sentenced,323
2010-06-01,WA,Female,Sentenced,328
2010-09-01,WA,Female,Sentenced,335
2010-12-01,WA,Female,Sentenced,316
2011-03-01,WA,Female,Sentenced,307
2011-06-01,WA,Female,Sentenced,297
2011-09-01,WA,Female,Sentenced,284
2011-12-01,WA,Female,Sentenced,283
2012-03-01,WA,Female,Sentenced,296
2012-06-01,WA,Female,Sentenced,325
2012-09-01,WA,Female,Sentenced,335
2012-12-01,WA,Female,Sentenced,342
2013-03-01,WA,Female,Sentenced,348
2013-06-01,WA,Female,Sentenced,343
2013-09-01,WA,Female,Sentenced,349
2013-12-01,WA,Female,Sentenced,357
2014-03-01,WA,Female,Sentenced,362
2014-06-01,WA,Female,Sentenced,353
2014-09-01,WA,Female,Sentenced,351
2014-12-01,WA,Female,Sentenced,370
2015-03-01,WA,Female,Sentenced,376
2015-06-01,WA,Female,Sentenced,380
2015-09-01,WA,Female,Sentenced,373
2015-12-01,WA,Female,Sentenced,357
2016-03-01,WA,Female,Sentenced,367
2016-06-01,WA,Female,Sentenced,401
2016-09-01,WA,Female,Sentenced,396
2016-12-01,WA,Female,Sentenced,404
2005-03-01,WA,Male,Remanded,495
2005-06-01,WA,Male,Remanded,518
2005-09-01,WA,Male,Remanded,504
2005-12-01,WA,Male,Remanded,488
2006-03-01,WA,Male,Remanded,530
2006-06-01,WA,Male,Remanded,544
2006-09-01,WA,Male,Remanded,543
2006-12-01,WA,Male,Remanded,565
2007-03-01,WA,Male,Remanded,598
2007-06-01,WA,Male,Remanded,604
2007-09-01,WA,Male,Remanded,640
2007-12-01,WA,Male,Remanded,622
2008-03-01,WA,Male,Remanded,658
2008-06-01,WA,Male,Remanded,701
2008-09-01,WA,Male,Remanded,716
2008-12-01,WA,Male,Remanded,654
2009-03-01,WA,Male,Remanded,614
2009-06-01,WA,Male,Remanded,678
2009-09-01,WA,Male,Remanded,639
2009-12-01,WA,Male,Remanded,668
2010-03-01,WA,Male,Remanded,670
2010-06-01,WA,Male,Remanded,753
2010-09-01,WA,Male,Remanded,696
2010-12-01,WA,Male,Remanded,689
2011-03-01,WA,Male,Remanded,763
2011-06-01,WA,Male,Remanded,797
2011-09-01,WA,Male,Remanded,782
2011-12-01,WA,Male,Remanded,814
2012-03-01,WA,Male,Remanded,871
2012-06-01,WA,Male,Remanded,888
2012-09-01,WA,Male,Remanded,881
2012-12-01,WA,Male,Remanded,873
2013-03-01,WA,Male,Remanded,907
2013-06-01,WA,Male,Remanded,955
2013-09-01,WA,Male,Remanded,874
2013-12-01,WA,Male,Remanded,882
2014-03-01,WA,Male,Remanded,911
2014-06-01,WA,Male,Remanded,1012
2014-09-01,WA,Male,Remanded,1043
2014-12-01,WA,Male,Remanded,1065
2015-03-01,WA,Male,Remanded,1073
2015-06-01,WA,Male,Remanded,1135
2015-09-01,WA,Male,Remanded,1191
2015-12-01,WA,Male,Remanded,1314
2016-03-01,WA,Male,Remanded,1425
2016-06-01,WA,Male,Remanded,1566
2016-09-01,WA,Male,Remanded,1623
2016-12-01,WA,Male,Remanded,1608
2005-03-01,WA,Male,Sentenced,2644
2005-06-01,WA,Male,Sentenced,2765
2005-09-01,WA,Male,Sentenced,2662
2005-12-01,WA,Male,Sentenced,2669
2006-03-01,WA,Male,Sentenced,2657
2006-06-01,WA,Male,Sentenced,2686
2006-09-01,WA,Male,Sentenced,2733
2006-12-01,WA,Male,Sentenced,2745
2007-03-01,WA,Male,Sentenced,2684
2007-06-01,WA,Male,Sentenced,2793
2007-09-01,WA,Male,Sentenced,2878
2007-12-01,WA,Male,Sentenced,2951
2008-03-01,WA,Male,Sentenced,2793
2008-06-01,WA,Male,Sentenced,2763
2008-09-01,WA,Male,Sentenced,2830
2008-12-01,WA,Male,Sentenced,2987
2009-03-01,WA,Male,Sentenced,3062
2009-06-01,WA,Male,Sentenced,3175
2009-09-01,WA,Male,Sentenced,3530
2009-12-01,WA,Male,Sentenced,3723
2010-03-01,WA,Male,Sentenced,3768
2010-06-01,WA,Male,Sentenced,3682
2010-09-01,WA,Male,Sentenced,3633
2010-12-01,WA,Male,Sentenced,3504
2011-03-01,WA,Male,Sentenced,3464
2011-06-01,WA,Male,Sentenced,3506
2011-09-01,WA,Male,Sentenced,3507
2011-12-01,WA,Male,Sentenced,3546
2012-03-01,WA,Male,Sentenced,3578
2012-06-01,WA,Male,Sentenced,3647
2012-09-01,WA,Male,Sentenced,3627
2012-12-01,WA,Male,Sentenced,3604
2013-03-01,WA,Male,Sentenced,3599
2013-06-01,WA,Male,Sentenced,3584
2013-09-01,WA,Male,Sentenced,3615
2013-12-01,WA,Male,Sentenced,3614
2014-03-01,WA,Male,Sentenced,3635
2014-06-01,WA,Male,Sentenced,3692
2014-09-01,WA,Male,Sentenced,3726
2014-12-01,WA,Male,Sentenced,3780
2015-03-01,WA,Male,Sentenced,3833
2015-06-01,WA,Male,Sentenced,3843
2015-09-01,WA,Male,Sentenced,3864
2015-12-01,WA,Male,Sentenced,3894
2016-03-01,WA,Male,Sentenced,3876
2016-06-01,WA,Male,Sentenced,3969
2016-09-01,WA,Male,Sentenced,4076
2016-12-01,WA,Male,Sentenced,4088
