Date,state,zone,region,purpose,Count
2005-02-01,B,BE,BEG,Oth,8
2005-03-01,B,BE,BEG,Oth,31
2005-04-01,B,BE,BEG,Oth,7
2005-05-01,B,BE,BEG,Oth,0
2005-06-01,B,BE,BEG,Oth,12
2005-07-01,B,BE,BEG,Oth,29
2005-08-01,B,BE,BEG,Oth,2
2005-09-01,B,BE,BEG,Oth,0
2005-10-01,B,BE,BEG,Oth,14
2005-11-01,B,BE,BEG,Oth,0
2005-12-01,B,BE,BEG,Oth,14
2006-01-01,B,BE,BEG,Oth,0
2006-02-01,B,BE,BEG,Oth,0
2006-03-01,B,BE,BEG,Oth,19
2006-04-01,B,BE,BEG,Oth,18
2006-05-01,B,BE,BEG,Oth,0
2006-06-01,B,BE,BEG,Oth,1
2006-07-01,B,BE,BEG,Oth,0
2006-08-01,B,BE,BEG,Oth,0
2006-09-01,B,BE,BEG,Oth,0
2006-10-01,B,BE,BEG,Oth,1
2006-11-01,B,BE,BEG,Oth,0
2006-12-01,B,BE,BEG,Oth,1
2007-01-01,B,BE,BEG,Oth,0
2007-02-01,B,BE,BEG,Oth,0
2007-03-01,B,BE,BEG,Oth,0
2007-04-01,B,BE,BEG,Oth,3
2007-05-01,B,BE,BEG,Oth,0
2007-06-01,B,BE,BEG,Oth,16
2007-07-01,B,BE,BEG,Oth,6
2007-08-01,B,BE,BEG,Oth,6
2007-09-01,B,BE,BEG,Oth,4
2007-10-01,B,BE,BEG,Oth,8
2007-11-01,B,BE,BEG,Oth,0
2007-12-01,B,BE,BEG,Oth,0
2008-01-01,B,BE,BEG,Oth,0
2008-02-01,B,BE,BEG,Oth,11
2008-03-01,B,BE,BEG,Oth,0
2008-04-01,B,BE,BEG,Oth,6
2008-05-01,B,BE,BEG,Oth,0
2008-06-01,B,BE,BEG,Oth,24
2008-07-01,B,BE,BEG,Oth,0
2008-08-01,B,BE,BEG,Oth,14
2008-09-01,B,BE,BEG,Oth,1
2008-10-01,B,BE,BEG,Oth,5
2008-11-01,B,BE,BEG,Oth,6
2008-12-01,B,BE,BEG,Oth,3
2009-01-01,B,BE,BEG,Oth,0
2009-02-01,B,BE,BEG,Oth,11
2009-03-01,B,BE,BEG,Oth,0
2009-04-01,B,BE,BEG,Oth,6
2009-05-01,B,BE,BEG,Oth,2
2009-06-01,B,BE,BEG,Oth,0
2009-07-01,B,BE,BEG,Oth,8
2009-08-01,B,BE,BEG,Oth,1
2009-09-01,B,BE,BEG,Oth,20
2009-10-01,B,BE,BEG,Oth,0
2009-11-01,B,BE,BEG,Oth,21
2009-12-01,B,BE,BEG,Oth,0
2010-01-01,B,BE,BEG,Oth,9
2010-02-01,B,BE,BEG,Oth,41
2010-03-01,B,BE,BEG,Oth,0
2010-04-01,B,BE,BEG,Oth,0
2010-05-01,B,BE,BEG,Oth,4
2010-06-01,B,BE,BEG,Oth,23
2010-07-01,B,BE,BEG,Oth,4
2010-08-01,B,BE,BEG,Oth,4
2010-09-01,B,BE,BEG,Oth,7
2010-10-01,B,BE,BEG,Oth,9
2010-11-01,B,BE,BEG,Oth,0
2010-12-01,B,BE,BEG,Oth,5
2011-01-01,B,BE,BEG,Oth,0
2011-02-01,B,BE,BEG,Oth,0
2011-03-01,B,BE,BEG,Oth,7
2011-04-01,B,BE,BEG,Oth,8
2011-05-01,B,BE,BEG,Oth,0
2011-06-01,B,BE,BEG,Oth,33
2011-07-01,B,BE,BEG,Oth,25
2011-08-01,B,BE,BEG,Oth,3
2011-09-01,B,BE,BEG,Oth,5
2011-10-01,B,BE,BEG,Oth,0
2011-11-01,B,BE,BEG,Oth,5
2011-12-01,B,BE,BEG,Oth,0
2012-01-01,B,BE,BEG,Oth,0
2012-02-01,B,BE,BEG,Oth,34
2012-03-01,B,BE,BEG,Oth,7
2012-04-01,B,BE,BEG,Oth,2
2012-05-01,B,BE,BEG,Oth,13
2012-06-01,B,BE,BEG,Oth,0
2012-07-01,B,BE,BEG,Oth,25
2012-08-01,B,BE,BEG,Oth,0
2012-09-01,B,BE,BEG,Oth,0
2012-10-01,B,BE,BEG,Oth,0
2012-11-01,B,BE,BEG,Oth,0
2012-12-01,B,BE,BEG,Oth,5
2013-01-01,B,BE,BEG,Oth,4
2013-02-01,B,BE,BEG,Oth,0
2013-03-01,B,BE,BEG,Oth,31
2013-04-01,B,BE,BEG,Oth,0
2013-05-01,B,BE,BEG,Oth,0
2013-06-01,B,BE,BEG,Oth,1
2013-07-01,B,BE,BEG,Oth,7
2013-08-01,B,BE,BEG,Oth,42
2013-09-01,B,BE,BEG,Oth,9
2013-10-01,B,BE,BEG,Oth,28
2013-11-01,B,BE,BEG,Oth,18
2013-12-01,B,BE,BEG,Oth,11
2014-01-01,B,BE,BEG,Oth,1
2014-02-01,B,BE,BEG,Oth,5
2014-03-01,B,BE,BEG,Oth,6
2014-04-01,B,BE,BEG,Oth,82
2014-05-01,B,BE,BEG,Oth,2
2014-06-01,B,BE,BEG,Oth,2
2014-07-01,B,BE,BEG,Oth,3
2014-08-01,B,BE,BEG,Oth,0
2014-09-01,B,BE,BEG,Oth,20
2014-10-01,B,BE,BEG,Oth,20
2014-11-01,B,BE,BEG,Oth,0
2014-12-01,B,BE,BEG,Oth,11
2015-01-01,B,BE,BEG,Oth,28
2015-02-01,B,BE,BEG,Oth,59
2015-03-01,B,BE,BEG,Oth,2
2015-04-01,B,BE,BEG,Oth,1
2015-05-01,B,BE,BEG,Oth,138
2015-06-01,B,BE,BEG,Oth,77
2015-07-01,B,BE,BEG,Oth,49
2015-08-01,B,BE,BEG,Oth,10
2015-09-01,B,BE,BEG,Oth,35
2015-10-01,B,BE,BEG,Oth,6
2015-11-01,B,BE,BEG,Oth,0
2015-12-01,B,BE,BEG,Oth,10
2016-01-01,B,BE,BEG,Oth,0
2016-02-01,B,BE,BEG,Oth,0
2016-03-01,B,BE,BEG,Oth,7
2016-04-01,B,BE,BEG,Oth,0
2016-05-01,B,BE,BEG,Oth,12
2016-06-01,B,BE,BEG,Oth,0
2016-07-01,B,BE,BEG,Oth,6
2016-08-01,B,BE,BEG,Oth,18
2016-09-01,B,BE,BEG,Oth,54
2016-10-01,B,BE,BEG,Oth,6
2016-11-01,B,BE,BEG,Oth,6
2016-12-01,B,BE,BEG,Oth,0
1998-01-01,B,BE,BEH,Hol,84
1998-02-01,B,BE,BEH,Hol,6
1998-03-01,B,BE,BEH,Hol,0
1998-04-01,B,BE,BEH,Hol,135
1998-05-01,B,BE,BEH,Hol,16
1998-06-01,B,BE,BEH,Hol,30
1998-07-01,B,BE,BEH,Hol,114
1998-08-01,B,BE,BEH,Hol,66
1998-09-01,B,BE,BEH,Hol,47
1998-10-01,B,BE,BEH,Hol,91
1998-11-01,B,BE,BEH,Hol,85
1998-12-01,B,BE,BEH,Hol,28
1999-01-01,B,BE,BEH,Hol,218
1999-02-01,B,BE,BEH,Hol,23
1999-03-01,B,BE,BEH,Hol,16
1999-04-01,B,BE,BEH,Hol,125
1999-05-01,B,BE,BEH,Hol,64
1999-06-01,B,BE,BEH,Hol,52
1999-07-01,B,BE,BEH,Hol,45
1999-08-01,B,BE,BEH,Hol,54
1999-09-01,B,BE,BEH,Hol,60
1999-10-01,B,BE,BEH,Hol,61
1999-11-01,B,BE,BEH,Hol,82
1999-12-01,B,BE,BEH,Hol,14
2000-01-01,B,BE,BEH,Hol,96
2000-02-01,B,BE,BEH,Hol,16
2000-03-01,B,BE,BEH,Hol,46
2000-04-01,B,BE,BEH,Hol,125
2000-05-01,B,BE,BEH,Hol,23
2000-06-01,B,BE,BEH,Hol,24
2000-07-01,B,BE,BEH,Hol,23
2000-08-01,B,BE,BEH,Hol,111
2000-09-01,B,BE,BEH,Hol,34
2000-10-01,B,BE,BEH,Hol,81
2000-11-01,B,BE,BEH,Hol,51
2000-12-01,B,BE,BEH,Hol,0
2001-01-01,B,BE,BEH,Hol,90
2001-02-01,B,BE,BEH,Hol,20
2001-03-01,B,BE,BEH,Hol,53
2001-04-01,B,BE,BEH,Hol,68
2001-05-01,B,BE,BEH,Hol,9
2001-06-01,B,BE,BEH,Hol,66
2001-07-01,B,BE,BEH,Hol,88
2001-08-01,B,BE,BEH,Hol,0
2001-09-01,B,BE,BEH,Hol,74
2001-10-01,B,BE,BEH,Hol,34
2001-11-01,B,BE,BEH,Hol,87
2001-12-01,B,BE,BEH,Hol,58
2002-01-01,B,BE,BEH,Hol,125
2002-02-01,B,BE,BEH,Hol,37
2002-03-01,B,BE,BEH,Hol,73
2002-04-01,B,BE,BEH,Hol,95
2002-05-01,B,BE,BEH,Hol,37
2002-06-01,B,BE,BEH,Hol,82
2002-07-01,B,BE,BEH,Hol,0
2002-08-01,B,BE,BEH,Hol,18
2002-09-01,B,BE,BEH,Hol,47
2002-10-01,B,BE,BEH,Hol,31
2002-11-01,B,BE,BEH,Hol,34
2002-12-01,B,BE,BEH,Hol,53
2003-01-01,B,BE,BEH,Hol,62
2003-02-01,B,BE,BEH,Hol,25
2003-03-01,B,BE,BEH,Hol,74
2003-04-01,B,BE,BEH,Hol,110
2003-05-01,B,BE,BEH,Hol,56
2003-06-01,B,BE,BEH,Hol,27
2003-07-01,B,BE,BEH,Hol,5
2003-08-01,B,BE,BEH,Hol,61
2003-09-01,B,BE,BEH,Hol,0
2003-10-01,B,BE,BEH,Hol,35
2003-11-01,B,BE,BEH,Hol,129
2003-12-01,B,BE,BEH,Hol,12
2004-01-01,B,BE,BEH,Hol,132
2004-02-01,B,BE,BEH,Hol,14
2004-03-01,B,BE,BEH,Hol,16
2004-04-01,B,BE,BEH,Hol,92
2004-05-01,B,BE,BEH,Hol,17
2004-06-01,B,BE,BEH,Hol,57
2004-07-01,B,BE,BEH,Hol,40
2004-08-01,B,BE,BEH,Hol,55
2004-09-01,B,BE,BEH,Hol,46
2004-10-01,B,BE,BEH,Hol,41
2004-11-01,B,BE,BEH,Hol,40
2004-12-01,B,BE,BEH,Hol,16
2005-01-01,B,BE,BEH,Hol,55
2005-02-01,B,BE,BEH,Hol,11
2005-03-01,B,BE,BEH,Hol,94
2005-04-01,B,BE,BEH,Hol,111
2005-05-01,B,BE,BEH,Hol,24
2005-06-01,B,BE,BEH,Hol,18
2005-07-01,B,BE,BEH,Hol,11
2005-08-01,B,BE,BEH,Hol,0
2005-09-01,B,BE,BEH,Hol,51
2005-10-01,B,BE,BEH,Hol,69
2005-11-01,B,BE,BEH,Hol,5
2005-12-01,B,BE,BEH,Hol,91
2006-01-01,B,BE,BEH,Hol,70
2006-02-01,B,BE,BEH,Hol,0
2006-03-01,B,BE,BEH,Hol,52
2006-04-01,B,BE,BEH,Hol,61
2006-05-01,B,BE,BEH,Hol,48
2006-06-01,B,BE,BEH,Hol,3
2006-07-01,B,BE,BEH,Hol,26
2006-08-01,B,BE,BEH,Hol,0
2006-09-01,B,BE,BEH,Hol,26
2006-10-01,B,BE,BEH,Hol,79
2006-11-01,B,BE,BEH,Hol,8
2006-12-01,B,BE,BEH,Hol,30
2007-01-01,B,BE,BEH,Hol,59
2007-02-01,B,BE,BEH,Hol,52
2007-03-01,B,BE,BEH,Hol,57
2007-04-01,B,BE,BEH,Hol,54
2007-05-01,B,BE,BEH,Hol,0
2007-06-01,B,BE,BEH,Hol,3
2007-07-01,B,BE,BEH,Hol,14
2007-08-01,B,BE,BEH,Hol,31
2007-09-01,B,BE,BEH,Hol,107
2007-10-01,B,BE,BEH,Hol,68
2007-11-01,B,BE,BEH,Hol,48
2007-12-01,B,BE,BEH,Hol,22
2008-01-01,B,BE,BEH,Hol,74
2008-02-01,B,BE,BEH,Hol,10
2008-03-01,B,BE,BEH,Hol,87
2008-04-01,B,BE,BEH,Hol,31
2008-05-01,B,BE,BEH,Hol,25
2008-06-01,B,BE,BEH,Hol,52
2008-07-01,B,BE,BEH,Hol,25
2008-08-01,B,BE,BEH,Hol,33
2008-09-01,B,BE,BEH,Hol,0
2008-10-01,B,BE,BEH,Hol,29
2008-11-01,B,BE,BEH,Hol,77
2008-12-01,B,BE,BEH,Hol,36
2009-01-01,B,BE,BEH,Hol,72
2009-02-01,B,BE,BEH,Hol,20
2009-03-01,B,BE,BEH,Hol,17
2009-04-01,B,BE,BEH,Hol,117
2009-05-01,B,BE,BEH,Hol,42
2009-06-01,B,BE,BEH,Hol,3
2009-07-01,B,BE,BEH,Hol,43
2009-08-01,B,BE,BEH,Hol,14
2009-09-01,B,BE,BEH,Hol,53
2009-10-01,B,BE,BEH,Hol,58
2009-11-01,B,BE,BEH,Hol,35
2009-12-01,B,BE,BEH,Hol,10
2010-01-01,B,BE,BEH,Hol,95
2010-02-01,B,BE,BEH,Hol,49
2010-03-01,B,BE,BEH,Hol,7
2010-04-01,B,BE,BEH,Hol,37
2010-05-01,B,BE,BEH,Hol,72
2010-06-01,B,BE,BEH,Hol,83
2010-07-01,B,BE,BEH,Hol,4
2010-08-01,B,BE,BEH,Hol,0
2010-09-01,B,BE,BEH,Hol,58
2010-10-01,B,BE,BEH,Hol,28
2010-11-01,B,BE,BEH,Hol,93
2010-12-01,B,BE,BEH,Hol,4
2011-01-01,B,BE,BEH,Hol,62
2011-02-01,B,BE,BEH,Hol,3
2011-03-01,B,BE,BEH,Hol,60
2011-04-01,B,BE,BEH,Hol,59
2011-05-01,B,BE,BEH,Hol,62
2011-06-01,B,BE,BEH,Hol,50
2011-07-01,B,BE,BEH,Hol,33
2011-08-01,B,BE,BEH,Hol,35
2011-09-01,B,BE,BEH,Hol,50
2011-10-01,B,BE,BEH,Hol,22
2011-11-01,B,BE,BEH,Hol,76
2011-12-01,B,BE,BEH,Hol,19
2012-01-01,B,BE,BEH,Hol,10
2012-02-01,B,BE,BEH,Hol,25
2012-03-01,B,BE,BEH,Hol,31
2012-04-01,B,BE,BEH,Hol,114
2012-05-01,B,BE,BEH,Hol,28
2012-06-01,B,BE,BEH,Hol,1
2012-07-01,B,BE,BEH,Hol,25
2012-08-01,B,BE,BEH,Hol,34
2012-09-01,B,BE,BEH,Hol,8
2012-10-01,B,BE,BEH,Hol,39
2012-11-01,B,BE,BEH,Hol,96
2012-12-01,B,BE,BEH,Hol,2
2013-01-01,B,BE,BEH,Hol,13
2013-02-01,B,BE,BEH,Hol,53
2013-03-01,B,BE,BEH,Hol,27
2013-04-01,B,BE,BEH,Hol,92
2013-05-01,B,BE,BEH,Hol,91
2013-06-01,B,BE,BEH,Hol,0
2013-07-01,B,BE,BEH,Hol,24
2013-08-01,B,BE,BEH,Hol,14
2013-09-01,B,BE,BEH,Hol,33
2013-10-01,B,BE,BEH,Hol,71
2013-11-01,B,BE,BEH,Hol,66
2013-12-01,B,BE,BEH,Hol,16
2014-01-01,B,BE,BEH,Hol,62
2014-02-01,B,BE,BEH,Hol,52
2014-03-01,B,BE,BEH,Hol,36
2014-04-01,B,BE,BEH,Hol,61
2014-05-01,B,BE,BEH,Hol,103
2014-06-01,B,BE,BEH,Hol,40
2014-07-01,B,BE,BEH,Hol,51
2014-08-01,B,BE,BEH,Hol,0
2014-09-01,B,BE,BEH,Hol,14
2014-10-01,B,BE,BEH,Hol,88
2014-11-01,B,BE,BEH,Hol,73
2014-12-01,B,BE,BEH,Hol,22
2015-01-01,B,BE,BEH,Hol,110
2015-02-01,B,BE,BEH,Hol,33
2015-03-01,B,BE,BEH,Hol,10
2015-04-01,B,BE,BEH,Hol,104
2015-05-01,B,BE,BEH,Hol,66
2015-06-01,B,BE,BEH,Hol,28
2015-07-01,B,BE,BEH,Hol,12
2015-08-01,B,BE,BEH,Hol,20
2015-09-01,B,BE,BEH,Hol,92
2015-10-01,B,BE,BEH,Hol,85
2015-11-01,B,BE,BEH,Hol,70
2015-12-01,B,BE,BEH,Hol,23
2016-01-01,B,BE,BEH,Hol,76
2016-02-01,B,BE,BEH,Hol,85
2016-03-01,B,BE,BEH,Hol,77
2016-04-01,B,BE,BEH,Hol,33
2016-05-01,B,BE,BEH,Hol,37
2016-06-01,B,BE,BEH,Hol,0
2016-07-01,B,BE,BEH,Hol,27
2016-08-01,B,BE,BEH,Hol,44
2016-09-01,B,BE,BEH,Hol,54
2016-10-01,B,BE,BEH,Hol,73
2016-11-01,B,BE,BEH,Hol,79
2016-12-01,B,BE,BEH,Hol,56
1998-01-01,B,BE,BEH,Vis,65
1998-02-01,B,BE,BEH,Vis,23
1998-03-01,B,BE,BEH,Vis,47
1998-04-01,B,BE,BEH,Vis,0
1998-05-01,B,BE,BEH,Vis,19
1998-06-01,B,BE,BEH,Vis,16
1998-07-01,B,BE,BEH,Vis,32
1998-08-01,B,BE,BEH,Vis,33
1998-09-01,B,BE,BEH,Vis,24
1998-10-01,B,BE,BEH,Vis,32
1998-11-01,B,BE,BEH,Vis,42
1998-12-01,B,BE,BEH,Vis,14
1999-01-01,B,BE,BEH,Vis,14
1999-02-01,B,BE,BEH,Vis,28
1999-03-01,B,BE,BEH,Vis,27
1999-04-01,B,BE,BEH,Vis,39
1999-05-01,B,BE,BEH,Vis,1
1999-06-01,B,BE,BEH,Vis,63
1999-07-01,B,BE,BEH,Vis,9
1999-08-01,B,BE,BEH,Vis,18
1999-09-01,B,BE,BEH,Vis,18
1999-10-01,B,BE,BEH,Vis,52
1999-11-01,B,BE,BEH,Vis,0
1999-12-01,B,BE,BEH,Vis,21
2000-01-01,B,BE,BEH,Vis,0
2000-02-01,B,BE,BEH,Vis,17
2000-03-01,B,BE,BEH,Vis,25
2000-04-01,B,BE,BEH,Vis,25
2000-05-01,B,BE,BEH,Vis,51
2000-06-01,B,BE,BEH,Vis,21
2000-07-01,B,BE,BEH,Vis,19
2000-08-01,B,BE,BEH,Vis,15
2000-09-01,B,BE,BEH,Vis,11
2000-10-01,B,BE,BEH,Vis,7
2000-11-01,B,BE,BEH,Vis,25
2000-12-01,B,BE,BEH,Vis,29
2001-01-01,B,BE,BEH,Vis,33
2001-02-01,B,BE,BEH,Vis,8
2001-03-01,B,BE,BEH,Vis,25
2001-04-01,B,BE,BEH,Vis,30
2001-05-01,B,BE,BEH,Vis,0
2001-06-01,B,BE,BEH,Vis,22
2001-07-01,B,BE,BEH,Vis,21
2001-08-01,B,BE,BEH,Vis,2
2001-09-01,B,BE,BEH,Vis,11
2001-10-01,B,BE,BEH,Vis,10
2001-11-01,B,BE,BEH,Vis,0
2001-12-01,B,BE,BEH,Vis,24
2002-01-01,B,BE,BEH,Vis,197
2002-02-01,B,BE,BEH,Vis,0
2002-03-01,B,BE,BEH,Vis,29
2002-04-01,B,BE,BEH,Vis,14
2002-05-01,B,BE,BEH,Vis,5
2002-06-01,B,BE,BEH,Vis,0
2002-07-01,B,BE,BEH,Vis,13
2002-08-01,B,BE,BEH,Vis,11
2002-09-01,B,BE,BEH,Vis,26
2002-10-01,B,BE,BEH,Vis,7
2002-11-01,B,BE,BEH,Vis,14
2002-12-01,B,BE,BEH,Vis,0
2003-01-01,B,BE,BEH,Vis,10
2003-02-01,B,BE,BEH,Vis,24
2003-03-01,B,BE,BEH,Vis,24
2003-04-01,B,BE,BEH,Vis,127
2003-05-01,B,BE,BEH,Vis,24
2003-06-01,B,BE,BEH,Vis,2
2003-07-01,B,BE,BEH,Vis,0
2003-08-01,B,BE,BEH,Vis,0
2003-09-01,B,BE,BEH,Vis,9
2003-10-01,B,BE,BEH,Vis,18
2003-11-01,B,BE,BEH,Vis,33
2003-12-01,B,BE,BEH,Vis,7
2004-01-01,B,BE,BEH,Vis,66
2004-02-01,B,BE,BEH,Vis,22
2004-03-01,B,BE,BEH,Vis,14
2004-04-01,B,BE,BEH,Vis,61
2004-05-01,B,BE,BEH,Vis,32
2004-06-01,B,BE,BEH,Vis,15
2004-07-01,B,BE,BEH,Vis,21
2004-08-01,B,BE,BEH,Vis,7
2004-09-01,B,BE,BEH,Vis,14
2004-10-01,B,BE,BEH,Vis,5
2004-11-01,B,BE,BEH,Vis,0
2004-12-01,B,BE,BEH,Vis,50
2005-01-01,B,BE,BEH,Vis,9
2005-02-01,B,BE,BEH,Vis,0
2005-03-01,B,BE,BEH,Vis,0
2005-04-01,B,BE,BEH,Vis,28
2005-05-01,B,BE,BEH,Vis,25
2005-06-01,B,BE,BEH,Vis,30
2005-07-01,B,BE,BEH,Vis,14
2005-08-01,B,BE,BEH,Vis,19
2005-09-01,B,BE,BEH,Vis,13
2005-10-01,B,BE,BEH,Vis,5
2005-11-01,B,BE,BEH,Vis,0
2005-12-01,B,BE,BEH,Vis,9
2006-01-01,B,BE,BEH,Vis,9
2006-02-01,B,BE,BEH,Vis,0
2006-03-01,B,BE,BEH,Vis,21
2006-04-01,B,BE,BEH,Vis,28
2006-05-01,B,BE,BEH,Vis,36
2006-06-01,B,BE,BEH,Vis,14
2006-07-01,B,BE,BEH,Vis,21
2006-08-01,B,BE,BEH,Vis,23
2006-09-01,B,BE,BEH,Vis,7
2006-10-01,B,BE,BEH,Vis,19
2006-11-01,B,BE,BEH,Vis,9
2006-12-01,B,BE,BEH,Vis,29
2007-01-01,B,BE,BEH,Vis,17
2007-02-01,B,BE,BEH,Vis,17
2007-03-01,B,BE,BEH,Vis,10
2007-04-01,B,BE,BEH,Vis,60
2007-05-01,B,BE,BEH,Vis,11
2007-06-01,B,BE,BEH,Vis,32
2007-07-01,B,BE,BEH,Vis,19
2007-08-01,B,BE,BEH,Vis,7
2007-09-01,B,BE,BEH,Vis,28
2007-10-01,B,BE,BEH,Vis,1
2007-11-01,B,BE,BEH,Vis,17
2007-12-01,B,BE,BEH,Vis,41
2008-01-01,B,BE,BEH,Vis,16
2008-02-01,B,BE,BEH,Vis,0
2008-03-01,B,BE,BEH,Vis,0
2008-04-01,B,BE,BEH,Vis,14
2008-05-01,B,BE,BEH,Vis,0
2008-06-01,B,BE,BEH,Vis,0
2008-07-01,B,BE,BEH,Vis,27
2008-08-01,B,BE,BEH,Vis,24
2008-09-01,B,BE,BEH,Vis,10
2008-10-01,B,BE,BEH,Vis,8
2008-11-01,B,BE,BEH,Vis,57
2008-12-01,B,BE,BEH,Vis,13
2009-01-01,B,BE,BEH,Vis,53
2009-02-01,B,BE,BEH,Vis,7
2009-03-01,B,BE,BEH,Vis,3
2009-04-01,B,BE,BEH,Vis,40
2009-05-01,B,BE,BEH,Vis,3
2009-06-01,B,BE,BEH,Vis,0
2009-07-01,B,BE,BEH,Vis,26
2009-08-01,B,BE,BEH,Vis,10
2009-09-01,B,BE,BEH,Vis,12
2009-10-01,B,BE,BEH,Vis,6
2009-11-01,B,BE,BEH,Vis,4
2009-12-01,B,BE,BEH,Vis,0
2010-01-01,B,BE,BEH,Vis,21
2010-02-01,B,BE,BEH,Vis,0
2010-03-01,B,BE,BEH,Vis,0
2010-04-01,B,BE,BEH,Vis,0
2010-05-01,B,BE,BEH,Vis,0
2010-06-01,B,BE,BEH,Vis,8
2010-07-01,B,BE,BEH,Vis,0
2010-08-01,B,BE,BEH,Vis,1
2010-09-01,B,BE,BEH,Vis,0
2010-10-01,B,BE,BEH,Vis,12
2010-11-01,B,BE,BEH,Vis,23
2010-12-01,B,BE,BEH,Vis,0
2011-01-01,B,BE,BEH,Vis,47
2011-02-01,B,BE,BEH,Vis,27
2011-03-01,B,BE,BEH,Vis,6
2011-04-01,B,BE,BEH,Vis,0
2011-05-01,B,BE,BEH,Vis,3
2011-06-01,B,BE,BEH,Vis,12
2011-07-01,B,BE,BEH,Vis,14
2011-08-01,B,BE,BEH,Vis,4
2011-09-01,B,BE,BEH,Vis,29
2011-10-01,B,BE,BEH,Vis,14
2011-11-01,B,BE,BEH,Vis,11
2011-12-01,B,BE,BEH,Vis,35
2012-01-01,B,BE,BEH,Vis,29
2012-02-01,B,BE,BEH,Vis,11
2012-03-01,B,BE,BEH,Vis,21
2012-04-01,B,BE,BEH,Vis,76
2012-05-01,B,BE,BEH,Vis,22
2012-06-01,B,BE,BEH,Vis,40
2012-07-01,B,BE,BEH,Vis,50
2012-08-01,B,BE,BEH,Vis,27
2012-09-01,B,BE,BEH,Vis,17
2012-10-01,B,BE,BEH,Vis,0
2012-11-01,B,BE,BEH,Vis,4
2012-12-01,B,BE,BEH,Vis,30
2013-01-01,B,BE,BEH,Vis,57
2013-02-01,B,BE,BEH,Vis,3
2013-03-01,B,BE,BEH,Vis,20
2013-04-01,B,BE,BEH,Vis,66
2013-05-01,B,BE,BEH,Vis,4
2013-06-01,B,BE,BEH,Vis,29
2013-07-01,B,BE,BEH,Vis,37
2013-08-01,B,BE,BEH,Vis,39
2013-09-01,B,BE,BEH,Vis,22
2013-10-01,B,BE,BEH,Vis,27
2013-11-01,B,BE,BEH,Vis,23
2013-12-01,B,BE,BEH,Vis,13
2014-01-01,B,BE,BEH,Vis,2
2014-02-01,B,BE,BEH,Vis,19
2014-03-01,B,BE,BEH,Vis,16
2014-04-01,B,BE,BEH,Vis,47
2014-05-01,B,BE,BEH,Vis,10
2014-06-01,B,BE,BEH,Vis,13
2014-07-01,B,BE,BEH,Vis,19
2014-08-01,B,BE,BEH,Vis,15
2014-09-01,B,BE,BEH,Vis,0
2014-10-01,B,BE,BEH,Vis,18
2014-11-01,B,BE,BEH,Vis,12
2014-12-01,B,BE,BEH,Vis,55
2015-01-01,B,BE,BEH,Vis,82
2015-02-01,B,BE,BEH,Vis,35
2015-03-01,B,BE,BEH,Vis,55
2015-04-01,B,BE,BEH,Vis,21
2015-05-01,B,BE,BEH,Vis,9
2015-06-01,B,BE,BEH,Vis,30
2015-07-01,B,BE,BEH,Vis,13
2015-08-01,B,BE,BEH,Vis,26
2015-09-01,B,BE,BEH,Vis,29
2015-10-01,B,BE,BEH,Vis,10
2015-11-01,B,BE,BEH,Vis,2
2015-12-01,B,BE,BEH,Vis,9
2016-01-01,B,BE,BEH,Vis,15
2016-02-01,B,BE,BEH,Vis,30
2016-03-01,B,BE,BEH,Vis,41
2016-04-01,B,BE,BEH,Vis,25
2016-05-01,B,BE,BEH,Vis,61
2016-06-01,B,BE,BEH,Vis,0
2016-07-01,B,BE,BEH,Vis,5
2016-08-01,B,BE,BEH,Vis,5
2016-09-01,B,BE,BEH,Vis,23
2016-10-01,B,BE,BEH,Vis,0
2016-11-01,B,BE,BEH,Vis,49
2016-12-01,B,BE,BEH,Vis,0
1998-01-01,B,BE,BEH,Bus,31
1998-02-01,B,BE,BEH,Bus,0
1998-03-01,B,BE,BEH,Bus,47
1998-04-01,B,BE,BEH,Bus,11
1998-05-01,B,BE,BEH,Bus,52
1998-06-01,B,BE,BEH,Bus,0
1998-07-01,B,BE,BEH,Bus,11
1998-08-01,B,BE,BEH,Bus,45
1998-09-01,B,BE,BEH,Bus,9
1998-10-01,B,BE,BEH,Bus,0
1998-11-01,B,BE,BEH,Bus,0
1998-12-01,B,BE,BEH,Bus,53
1999-01-01,B,BE,BEH,Bus,0
1999-02-01,B,BE,BEH,Bus,25
1999-03-01,B,BE,BEH,Bus,0
1999-04-01,B,BE,BEH,Bus,6
1999-05-01,B,BE,BEH,Bus,0
1999-06-01,B,BE,BEH,Bus,23
1999-07-01,B,BE,BEH,Bus,59
1999-08-01,B,BE,BEH,Bus,5
1999-09-01,B,BE,BEH,Bus,22
1999-10-01,B,BE,BEH,Bus,0
1999-11-01,B,BE,BEH,Bus,0
1999-12-01,B,BE,BEH,Bus,30
2000-01-01,B,BE,BEH,Bus,0
2000-02-01,B,BE,BEH,Bus,0
2000-03-01,B,BE,BEH,Bus,0
2000-04-01,B,BE,BEH,Bus,9
2000-05-01,B,BE,BEH,Bus,19
2000-06-01,B,BE,BEH,Bus,7
2000-07-01,B,BE,BEH,Bus,25
2000-08-01,B,BE,BEH,Bus,0
2000-09-01,B,BE,BEH,Bus,0
2000-10-01,B,BE,BEH,Bus,0
2000-11-01,B,BE,BEH,Bus,79
2000-12-01,B,BE,BEH,Bus,0
